market,reform,tech,firm,unit_code,outcome,theta,se,t,n
DA,ID15,CCGT,IB,CTN3,gamma,0.00022179168006605362,0.00015805187944438145,1.4032840409474678,2052
DA,ID15,CCGT,HC,LARES1,gamma,-0.0013563179917116487,0.0004946839973082075,-2.741786674103002,2226
DA,ID15,CCGT,HC,LARES2,gamma,0.0005456900076328563,0.0005234461519657569,1.0424950218538516,1567
DA,ID15,CCGT,GN,PALOS3,gamma,-0.0072480652047098165,0.001896465670242905,-3.821880521455188,1174
DA,ID15,CCGT,HC,RIBATE3,gamma,0.006124266205935374,0.0006969246356124246,8.78755878754904,1828
DA,ID15,CCGT,GN,SAGU2,gamma,-0.014153036722495668,0.003758923620283419,-3.7651833748695704,1014
DA,ID15,CCGT,HC,SRI4R,gamma,0.0003501331557744297,0.00011026703740125128,3.175320240992132,2783
DA,ID15,CCGT,HC,SRI5R,gamma,-0.0001327580324621062,4.186473528925077e-05,-3.171118401797068,1698
DA,ID15,Hydro,HC,ACAVADO,slope,0.00036953767480452093,0.019796810908266987,0.018666525457906202,4170
DA,ID15,Hydro,HC,ADOURO,slope,0.23070405195362276,0.10269318515535536,2.2465371154338154,4170
DA,ID15,Hydro,HC,ALIMA,slope,0.019100557666613338,0.008132704013383249,2.348610946024999,3904
DA,ID15,Hydro,HC,DOUSUP,slope,0.027311321197348207,0.009131984546929105,2.990732305447498,3382
DA,ID15,Hydro,IB,DUER,slope,-0.09021344971530504,0.03407721104458314,-2.647324911574453,3411
DA,ID15,Hydro,GE,EBRFEN,slope,-0.10126082366742015,0.19817364175499455,-0.5109701914476126,519
DA,ID15,Hydro,GE,GDLQ,slope,1.0617456637604903,0.28791598875402363,3.687692609067208,877
DA,ID15,Hydro,GE,GDNA,slope,-0.04556103380382032,0.11336084702752001,-0.401911550579361,245
DA,ID15,Hydro,HC,GUADIA,slope,0.024616594014306492,0.012384090649750198,1.987759514244434,3357
DA,ID15,Hydro,HC,HCHI,slope,-1.0038194057381133,3.979450336266725,-0.2522507685520797,4382
DA,ID15,Hydro,HC,MONDEGO,slope,-0.03498476096511349,0.011944464914889989,-2.928951712311653,3824
DA,ID15,Hydro,GE,SBEU,slope,-0.7791929259475401,1.5634153385829854,-0.49839150654218867,1713
DA,ID15,Hydro,IB,SIL,slope,0.1167216695659472,0.13268267776604978,0.8797054109184809,3231
DA,ID15,Hydro,IB,TAJO,slope,-0.005612314455388574,0.008133335502398791,-0.6900384785225343,2366
DA,ID15,Hydro,IB,TAMEGA,slope,0.29080510718899877,0.4917576405931978,0.5913585945267797,3700
DA,ID15,Hydro,GE,TEES,slope,-0.4287339798843677,0.186238686697013,-2.3020672422473862,648
DA,ID15,Hydro,HC,TEMON,slope,0.008630442640620295,0.019807120769380498,0.435724239838127,3662
DA,ID15,Hydro,GN,UFMI,slope,0.0033698345167776367,0.025909350818413536,0.13006248363362027,2384
DA,ID15,Hydro,HC,ACAVADO,intercept,2.9076638534607184,2.708744631025535,1.073435945255523,4170
DA,ID15,Hydro,HC,ADOURO,intercept,17.250609934983373,9.354524826334949,1.844092592113208,4170
DA,ID15,Hydro,HC,ALIMA,intercept,1.735414945913135,2.65367624529269,0.6539663415955722,3904
DA,ID15,Hydro,HC,DOUSUP,intercept,-8.467608856010788,2.576765266285161,-3.2861390080045068,3382
DA,ID15,Hydro,IB,DUER,intercept,10.887662870138684,7.4831970591530075,1.454948036791512,3411
DA,ID15,Hydro,GE,EBRFEN,intercept,23.923317626336257,35.41712896471034,0.6754730924173293,519
DA,ID15,Hydro,GE,GDLQ,intercept,-11.586777169719284,3.731886684130205,-3.104804124678246,877
DA,ID15,Hydro,GE,GDNA,intercept,25.132670665661188,6.818926517044218,3.6857224671421416,245
DA,ID15,Hydro,HC,GUADIA,intercept,-8.698381989488652,2.507771977483926,-3.468569737435151,3357
DA,ID15,Hydro,HC,HCHI,intercept,-3.748125145306929,3.430316934321227,-1.092646894462126,4382
DA,ID15,Hydro,HC,MONDEGO,intercept,0.1989004281966018,1.5425991682315032,0.12893850346401337,3824
DA,ID15,Hydro,GE,SBEU,intercept,85.01840894783419,115.07492329992074,0.7388091732744413,1713
DA,ID15,Hydro,IB,SIL,intercept,-30.789217266369867,30.869674146661424,-0.997393659553732,3231
DA,ID15,Hydro,IB,TAJO,intercept,3.5534395087377106,3.967909476165273,0.8955445002167437,2366
DA,ID15,Hydro,IB,TAMEGA,intercept,4.745457754826431,15.615615336253237,0.30389181935145193,3700
DA,ID15,Hydro,GE,TEES,intercept,-2.016160548858551,10.536889122594907,-0.19134305442534955,648
DA,ID15,Hydro,HC,TEMON,intercept,-3.589446481010974,2.459477170807796,-1.4594347626459359,3662
DA,ID15,Hydro,GN,UFMI,intercept,1.588113270413146,1.8334175176504248,0.8662038270739101,2384
DA,ID15,Hydro,HC,ACAVADO,gamma,-0.0009804975630597185,0.0006258196577784982,-1.5667413940626878,3935
DA,ID15,Hydro,HC,ADOURO,gamma,0.0023562038100913146,0.0022978180355311476,1.0254092246023612,3997
DA,ID15,Hydro,HC,ALIMA,gamma,0.00047460236363559903,0.00031188407907779727,1.5217268064434057,3638
DA,ID15,Hydro,HC,DOUSUP,gamma,0.0006391539637372882,0.0003747209895595164,1.7056796431088956,3100
DA,ID15,Hydro,IB,DUER,gamma,-0.015709522396911545,0.008339874987428293,-1.8836640142199275,3329
DA,ID15,Hydro,GE,GDLQ,gamma,-0.010243752688269547,0.015327083423783434,-0.6683432460721164,286
DA,ID15,Hydro,HC,GUADIA,gamma,-0.0001163809464261392,0.00010766193309661758,-1.0809851084663047,2475
DA,ID15,Hydro,HC,HCHI,gamma,-5.2743090373544135,24.06830671804327,-0.21913918162761428,4289
DA,ID15,Hydro,HC,MONDEGO,gamma,-0.0013778994417123832,0.000284400097271165,-4.844933088748584,2865
DA,ID15,Hydro,GE,SBEU,gamma,-0.018745306355439514,0.05539221019481092,-0.3384105145744041,639
DA,ID15,Hydro,IB,SIL,gamma,-0.2530584513319333,0.13791579880918653,-1.8348764501016481,2992
DA,ID15,Hydro,IB,TAJO,gamma,0.0004943740902371067,0.000859704392617907,0.5750512553875362,2189
DA,ID15,Hydro,IB,TAMEGA,gamma,0.038707275162207705,0.045117469598088975,0.857922119902026,3549
DA,ID15,Hydro,GE,TEES,gamma,-0.0639168035781531,0.0723736232164484,-0.8831505282939419,150
DA,ID15,Hydro,HC,TEMON,gamma,-9.418870337281213e-05,0.00043213188452667926,-0.21796286445277804,3546
DA,ID15,Hydro_pump,GE,GUIG,slope,-0.19080707998370916,0.1222061025534548,-1.5613547604977194,313
DA,ID15,Hydro_pump,GE,IPG,slope,-0.12094357732041594,0.13743165065753662,-0.8800271025034327,121
DA,ID15,Hydro_pump,GE,MLTG,slope,0.008028916424824867,0.010609306340521747,0.7567805252412024,1465
DA,ID15,Hydro_pump,IB,MUEL,slope,-0.01299750396476304,0.004627093833805667,-2.808999434980752,3828
DA,ID15,Hydro_pump,GE,SLTG,slope,0.18808996280547463,0.09417288721389702,1.9972835958428419,606
DA,ID15,Hydro_pump,GE,TJEG,slope,-0.17077784862482992,0.10522956626803094,-1.622907464902407,268
DA,ID15,Hydro_pump,GN,UFBG,slope,-0.022673299245276723,0.1505170022691833,-0.15063613348296687,255
DA,ID15,Hydro_pump,GE,GUIG,intercept,26.01640423866965,19.496617369865557,1.3344060533742246,313
DA,ID15,Hydro_pump,GE,IPG,intercept,-22.453825422804584,13.329008349689188,-1.6845833413652391,121
DA,ID15,Hydro_pump,GE,MLTG,intercept,-8.12099609980126,3.0702111489393973,-2.6450936778751046,1465
DA,ID15,Hydro_pump,IB,MUEL,intercept,0.9740920707609746,1.332890769955488,0.7308116259170319,3828
DA,ID15,Hydro_pump,GE,SLTG,intercept,-49.01577591816763,13.35397786686835,-3.670500011818752,606
DA,ID15,Hydro_pump,GE,TJEG,intercept,22.41569475158437,12.089120541921801,1.8542039244172313,268
DA,ID15,Hydro_pump,GN,UFBG,intercept,4.069714055313369,13.123805685149573,0.31010166966419744,255
DA,ID15,Hydro_pump,GE,IPG,gamma,0.00390625,,,56
DA,ID15,Hydro_pump,GE,MLTG,gamma,-6.501423154454218e-05,7.466019686975855e-05,-0.8708017694884552,586
DA,ID15,Hydro_pump,IB,MUEL,gamma,-1.4153546991731628e-05,6.591343460688731e-05,-0.2147293199959075,3777
DA,ID15,Hydro_pump,GE,SLTG,gamma,0.00927734375,,,199
IDA,ID15,CCGT,IB,ACE3,slope,-0.47395308168412176,0.12694606641147846,-3.7334995489176257,501
IDA,ID15,CCGT,GN,ACE4,slope,-0.025880966373276082,0.07631447935336749,-0.33913572617637266,2141
IDA,ID15,CCGT,IB,ARCOS1,slope,0.3466210466154636,0.27024399772267194,1.2826225541970069,456
IDA,ID15,CCGT,GE,BES3,slope,0.058083854057300766,0.12415459556515969,0.46783491012071954,1872
IDA,ID15,CCGT,GN,BES4,slope,0.2015720438255113,0.2889490387779765,0.6976041335108777,1767
IDA,ID15,CCGT,GE,BES5,slope,0.5176059501102399,0.41527773446440436,1.2464091068542626,1389
IDA,ID15,CCGT,GN,CAMGI10,slope,-0.32190757706935336,0.3169639192362669,-1.0155969103518103,1211
IDA,ID15,CCGT,GN,CTGN1,slope,-0.40943085929335943,0.19145042453400143,-2.1385737863466834,3278
IDA,ID15,CCGT,GN,CTGN3,slope,-0.8947974781397221,0.4796239604929003,-1.865622971004526,5802
IDA,ID15,CCGT,IB,CTN3,slope,-0.5623804353610795,0.7959692526194264,-0.7065353762225891,323
IDA,ID15,CCGT,GN,MALA1,slope,0.06559335979980929,0.164787954618821,0.3980470535697616,1550
IDA,ID15,CCGT,GN,PALOS1,slope,-2.115314378629608,0.9962480294643373,-2.123280865877316,1138
IDA,ID15,CCGT,GN,PALOS2,slope,-0.9724826967695761,0.7139204827427769,-1.362172287078025,1529
IDA,ID15,CCGT,GN,PBCN2,slope,-0.2921178091216495,0.3017687564681868,-0.9680187324244922,573
IDA,ID15,CCGT,GE,PGR5,slope,-0.11674101494452316,0.16326437041481828,-0.7150428145951889,1017
IDA,ID15,CCGT,GN,SAGU1,slope,-0.051172643988043554,0.34256971527378194,-0.1493787737399564,1314
IDA,ID15,CCGT,GN,SAGU2,slope,-8.799961343125574,7.404485709914332,-1.1884635460019528,2687
IDA,ID15,CCGT,GN,SBO3,slope,-0.8131787512724303,0.9754110965146121,-0.8336779786267774,1739
IDA,ID15,CCGT,HC,SRI4R,slope,-0.157369902563131,0.13216193952359453,-1.1907354199734346,1508
IDA,ID15,CCGT,HC,SRI5R,slope,-0.22534348882836674,0.14366915624555754,-1.5684889834197429,1762
IDA,ID15,CCGT,GE,SROQ2,slope,0.05062030678162688,0.08778091971951997,0.5766663979298723,1980
IDA,ID15,CCGT,IB,ACE3,intercept,73.66450627333649,19.837415600453028,3.7134124604242404,501
IDA,ID15,CCGT,GN,ACE4,intercept,6.748276783250731,4.192201826272183,1.6097213499979501,2141
IDA,ID15,CCGT,IB,ARCOS1,intercept,-37.469895518554154,25.55736515542761,-1.466109487057068,456
IDA,ID15,CCGT,GE,BES3,intercept,-2.7319735793328093,11.74296566174488,-0.23264766823195046,1872
IDA,ID15,CCGT,GN,BES4,intercept,4.0660948333789975,5.596101496640483,0.7265941898695016,1767
IDA,ID15,CCGT,GE,BES5,intercept,-45.15695398925669,29.90899374098838,-1.5098118773341396,1389
IDA,ID15,CCGT,GN,CAMGI10,intercept,1.4355086403122925,4.4926441819516345,0.31952422274596826,1211
IDA,ID15,CCGT,GN,CTGN1,intercept,-9.226358864221382,1.3723016237063324,-6.723273298549845,3278
IDA,ID15,CCGT,GN,CTGN3,intercept,5.382860612696845,5.079948783319693,1.0596289140496418,5802
IDA,ID15,CCGT,IB,CTN3,intercept,87.12826574229504,115.21986901329767,0.7561913278363427,323
IDA,ID15,CCGT,GN,MALA1,intercept,-24.25944887696663,14.82076018909268,-1.6368559080269272,1550
IDA,ID15,CCGT,GN,PALOS1,intercept,10.038579449018812,4.549144334647554,2.2066961851621603,1138
IDA,ID15,CCGT,GN,PALOS2,intercept,16.408354169325776,10.422221072216077,1.574362514058327,1529
IDA,ID15,CCGT,GN,PBCN2,intercept,-10.341215862952424,9.978863220853604,-1.0363120161163832,573
IDA,ID15,CCGT,GE,PGR5,intercept,53.81819980233706,39.76795223299114,1.3533057846938863,1017
IDA,ID15,CCGT,GN,SAGU1,intercept,7.321129410737512,7.712928064761158,0.9492023456288027,1314
IDA,ID15,CCGT,GN,SAGU2,intercept,85.94983216640838,73.30384088776567,1.1725147158114781,2687
IDA,ID15,CCGT,GN,SBO3,intercept,-4.763462328655777,3.798071896308037,-1.2541790831516801,1739
IDA,ID15,CCGT,HC,SRI4R,intercept,-5.8584749314831015,6.894321683976918,-0.8497536378522594,1508
IDA,ID15,CCGT,HC,SRI5R,intercept,3.817538253850003,9.33100590823971,0.40912397777810217,1762
IDA,ID15,CCGT,GE,SROQ2,intercept,-11.057539946321299,9.5557200761565,-1.1571644897711215,1980
IDA,ID15,CCGT,GN,ACE4,gamma,0.02526841591052184,0.03748795217909427,0.6740409769465391,2122
IDA,ID15,CCGT,GE,BES3,gamma,0.0033616080340903957,0.0033505866433514494,1.003289391355038,623
IDA,ID15,CCGT,GN,BES4,gamma,0.021634071472353363,0.03268904432359596,0.6618141313093457,1732
IDA,ID15,CCGT,GE,BES5,gamma,0.010580093512970998,0.0043467032078594574,2.4340501311064173,488
IDA,ID15,CCGT,GN,CAMGI10,gamma,-0.015752085880638488,0.016551664910140776,-0.9516919274379216,1165
IDA,ID15,CCGT,GN,CTGN1,gamma,0.02836925950003242,0.023260693461878465,1.2196222587484888,3240
IDA,ID15,CCGT,GN,CTGN3,gamma,-0.011122333227882308,0.03122832882712218,-0.35616165339665656,5692
IDA,ID15,CCGT,GN,MALA1,gamma,0.0012016420318864181,0.0038568446148683246,0.31156091361680205,1522
IDA,ID15,CCGT,GN,PALOS1,gamma,0.028514061829634008,0.032683931879115447,0.8724183471895581,1111
IDA,ID15,CCGT,GN,PALOS2,gamma,0.008548616368206668,0.009051408343896955,0.9444515199638186,1477
IDA,ID15,CCGT,GN,PBCN2,gamma,-0.011677486527123644,0.03853757266650048,-0.30301562135683036,566
IDA,ID15,CCGT,GE,PGR5,gamma,-0.0007074646406755591,0.001332477034222364,-0.5309394627491173,416
IDA,ID15,CCGT,GN,SAGU1,gamma,0.011185119988032288,0.04058533140473792,0.2755951374768506,1293
IDA,ID15,CCGT,GN,SAGU2,gamma,-0.003355514078063483,0.01972271294957064,-0.1701345087079682,2647
IDA,ID15,CCGT,GN,SBO3,gamma,0.056787223391106645,0.08293710771781808,0.6847022394887128,1724
IDA,ID15,CCGT,HC,SRI4R,gamma,-0.009820491762659556,0.007726472452286631,-1.2710188023453324,1356
IDA,ID15,CCGT,HC,SRI5R,gamma,0.0024449992695500834,0.0022678422149594014,1.078117010708284,1535
IDA,ID15,CCGT,GE,SROQ2,gamma,0.0013286409617145915,0.0013072521871497782,1.0163616284409878,581
IDA,ID15,Hydro,HC,ACAVADO,slope,0.06518237535306226,0.119553295505019,0.5452160484386298,8158
IDA,ID15,Hydro,HC,ADOURO,slope,-0.09091872667852297,0.06775658305351343,-1.3418434428240917,4678
IDA,ID15,Hydro,HC,ALIMA,slope,-0.04246540772075569,0.028502802175016693,-1.4898678193113768,6529
IDA,ID15,Hydro,HC,DOUSUP,slope,-0.023245991236346963,0.1021721340793733,-0.2275179181271492,5568
IDA,ID15,Hydro,IB,DUER,slope,0.2719688636150823,0.2917277305451922,0.932269493567911,5749
IDA,ID15,Hydro,HC,GUADIA,slope,-0.4240038300926794,0.4947249011266327,-0.8570497040417799,2793
IDA,ID15,Hydro,HC,HCHI,slope,0.4600806760877916,0.8633263925936486,0.5329162643870924,1512
IDA,ID15,Hydro,HC,MONDEGO,slope,1.3254633631766453,1.3311506801014563,0.9957275182968937,2234
IDA,ID15,Hydro,GE,SBEU,slope,-44.79864361965571,35.26278983056787,-1.2704225568908787,877
IDA,ID15,Hydro,IB,SIL,slope,-0.006354363923039674,0.016280702337169682,-0.39030035630172627,5803
IDA,ID15,Hydro,IB,TAJO,slope,-0.017292073212080594,0.03053652019138384,-0.5662751716208879,4248
IDA,ID15,Hydro,IB,TAMEGA,slope,-0.08034814322482933,0.051590514961793815,-1.5574208414925192,1496
IDA,ID15,Hydro,GE,TEES,slope,-9.262571799990468,8.378178399576305,-1.105559151194356,419
IDA,ID15,Hydro,HC,TEMON,slope,0.05495647777415558,0.06249592044300322,0.8793610428424096,5356
IDA,ID15,Hydro,GN,UFGC,slope,0.04823389608558637,0.5774936399889564,0.0835228178210045,3605
IDA,ID15,Hydro,GN,UFMI,slope,-0.04536334999883507,0.1807501498610979,-0.2509726826433931,5273
IDA,ID15,Hydro,HC,ACAVADO,intercept,-11.13608675526143,7.489925509206611,-1.4868087461715023,8158
IDA,ID15,Hydro,HC,ADOURO,intercept,-9.636018048781494,5.71708276758287,-1.6854781434020614,4678
IDA,ID15,Hydro,HC,ALIMA,intercept,3.545447682716656,7.164299841518479,0.4948770656094142,6529
IDA,ID15,Hydro,HC,DOUSUP,intercept,-19.855301104380374,10.674088067326263,-1.8601402741989836,5568
IDA,ID15,Hydro,IB,DUER,intercept,-39.003711002678926,33.1806069849262,-1.1754972119828349,5749
IDA,ID15,Hydro,HC,GUADIA,intercept,-16.267681662248663,10.474341118036389,-1.5530983265607397,2793
IDA,ID15,Hydro,HC,HCHI,intercept,-25.49683998212666,12.474269236130844,-2.043954599623107,1512
IDA,ID15,Hydro,HC,MONDEGO,intercept,-9.061717201729607,5.369696868919605,-1.6875658762377856,2234
IDA,ID15,Hydro,GE,SBEU,intercept,2981.82623005005,2718.1772237059645,1.0969947816664531,877
IDA,ID15,Hydro,IB,SIL,intercept,2.285825018038338,4.162853910312227,0.5491004650381531,5803
IDA,ID15,Hydro,IB,TAJO,intercept,-12.593377217730222,9.27996000580235,-1.3570508073155636,4248
IDA,ID15,Hydro,IB,TAMEGA,intercept,15.902966142110529,16.865002999824966,0.9429566150848344,1496
IDA,ID15,Hydro,GE,TEES,intercept,235.73569111057967,252.12710617377493,0.9349874937607949,419
IDA,ID15,Hydro,HC,TEMON,intercept,-37.91008175271814,10.836642966207387,-3.4983234079904295,5356
IDA,ID15,Hydro,GN,UFGC,intercept,21.3972470781722,17.282859706400252,1.2380617236769151,3605
IDA,ID15,Hydro,GN,UFMI,intercept,0.11123030790804478,12.987178895815171,0.008564624296034473,5273
IDA,ID15,Hydro,HC,ACAVADO,gamma,-0.8571675617453646,0.8621206745917034,-0.9942547337138335,5091
IDA,ID15,Hydro,HC,ADOURO,gamma,-0.0038368223057725775,0.011103007617134805,-0.34556603382414786,3298
IDA,ID15,Hydro,HC,ALIMA,gamma,-0.0001756759938337316,0.00022832106532280755,-0.7694252546752763,4069
IDA,ID15,Hydro,HC,DOUSUP,gamma,-0.0013881319351343596,0.002673094521931206,-0.5192977366664493,4425
IDA,ID15,Hydro,IB,DUER,gamma,0.0007396872322184738,0.0011337737094429293,0.6524116991404865,4713
IDA,ID15,Hydro,HC,GUADIA,gamma,-2.863356153219979,2.8857084790160794,-0.9922541289396904,1458
IDA,ID15,Hydro,HC,HCHI,gamma,-0.6193791800952182,0.6015450810906467,-1.0296471529153508,954
IDA,ID15,Hydro,HC,MONDEGO,gamma,-0.024789223544377178,0.024450659031754685,-1.013846846098618,1047
IDA,ID15,Hydro,GE,SBEU,gamma,-0.39041886115455604,0.22234847996623547,-1.7558872505620131,157
IDA,ID15,Hydro,IB,SIL,gamma,0.0012391223252691034,0.0009676174271784285,1.2805911618214472,4903
IDA,ID15,Hydro,IB,TAJO,gamma,0.00013179147649706617,0.00012259661442730986,1.0750009460922605,2920
IDA,ID15,Hydro,IB,TAMEGA,gamma,-3.242862698930554e-05,2.871746749590711e-05,-1.1292300407035318,693
IDA,ID15,Hydro,HC,TEMON,gamma,-0.026946111798578996,0.02072082316578515,-1.3004363573293378,3875
IDA,ID15,Hydro,GN,UFMI,gamma,0.005504757558371705,0.006048689992167323,0.910074340973008,3881
IDA,ID15,Hydro_pump,HC,ALIMAB,slope,-0.061746658626464446,0.04233960635705459,-1.4583663840836882,320
IDA,ID15,Hydro_pump,IB,DUEB,slope,0.16851102140909277,0.11515460828316407,1.4633458783926891,426
IDA,ID15,Hydro_pump,GE,MLTG,slope,-0.003993599006207751,0.003589992466446451,-1.1124254559121147,146
IDA,ID15,Hydro_pump,IB,MUEL,slope,0.00713087238724246,0.011894172910118305,0.5995265447315187,3575
IDA,ID15,Hydro_pump,IB,SILB,slope,-0.03040929622526045,0.09230002273128299,-0.3294614164266496,582
IDA,ID15,Hydro_pump,GE,SLTG,slope,0.009318485738310928,0.017053301796331806,0.5464329341966697,258
IDA,ID15,Hydro_pump,IB,TAMEGAB,slope,0.01581105537349014,0.01718616619365089,0.919987343037055,319
IDA,ID15,Hydro_pump,GN,UFBB,slope,0.0940835657143495,0.07487996952832884,1.2564583867619696,396
IDA,ID15,Hydro_pump,GN,UFBG,slope,-0.03357602561061235,0.0152560588025694,-2.2008322100172775,5232
IDA,ID15,Hydro_pump,HC,ALIMAB,intercept,5.459382420212592,13.3755485718899,0.40816138425051585,320
IDA,ID15,Hydro_pump,IB,DUEB,intercept,-2.936248058938844,22.812605607622196,-0.12871164782499805,426
IDA,ID15,Hydro_pump,GE,MLTG,intercept,-33.72795983312682,15.228599101058343,-2.2147775779837047,146
IDA,ID15,Hydro_pump,IB,MUEL,intercept,-7.837337269326568,4.861395910036666,-1.6121577864386396,3575
IDA,ID15,Hydro_pump,IB,SILB,intercept,10.897194397003332,10.621847540268755,1.0259226895971443,582
IDA,ID15,Hydro_pump,GE,SLTG,intercept,-31.85240699724652,21.048713778446295,-1.5132709453184314,258
IDA,ID15,Hydro_pump,IB,TAMEGAB,intercept,28.492004786828005,12.436280406794083,2.291039109351579,319
IDA,ID15,Hydro_pump,GN,UFBB,intercept,4.537069145878036,18.3857587878726,0.24677084031314087,396
IDA,ID15,Hydro_pump,GN,UFBG,intercept,-8.209981473276798,3.9120844177786727,-2.0986207342474787,5232
IDA,ID15,Hydro_pump,IB,DUEB,gamma,0.006830100108310883,0.005481309813892412,1.2460708006323515,290
IDA,ID15,Hydro_pump,IB,MUEL,gamma,0.0003847363267372424,0.00044047853191061777,0.8734508014917589,2739
IDA,ID15,Hydro_pump,IB,SILB,gamma,-0.0010048502560745776,0.0006367376386125219,-1.5781229114462099,398
IDA,ID15,Hydro_pump,IB,TAMEGAB,gamma,-5.939870082295337e-05,5.7829242446417094e-05,-1.0271395285523668,190
IDA,ID15,Hydro_pump,GN,UFBG,gamma,-0.00019134639771976013,0.0003055066812741263,-0.6263247563743722,2341
