regime,hour,tech,share_pct_q_at,n_obs
ISP15-win (Dec24-Mar25),14,Nuclear,5.314895443674495,1
ISP15-win (Dec24-Mar25),14,Solar PV,17.01171276139081,123
ISP15-win (Dec24-Mar25),14,Wind,56.599619795179976,88
ISP15-win (Dec24-Mar25),14,_unmapped_,4.177347151530017,34
ISP15-win (Dec24-Mar25),15,Biomass,0.010347789194838523,1
ISP15-win (Dec24-Mar25),15,CCGT,12.96888419789112,7
ISP15-win (Dec24-Mar25),15,Cogen,0.07760841896128892,2
ISP15-win (Dec24-Mar25),15,Hybrid_RES,0.6901975392957296,4
ISP15-win (Dec24-Mar25),15,Hydro,8.123014517948242,7
ISP15-win (Dec24-Mar25),15,Hydro_RES,1.3358995850536532,5
ISP15-win (Dec24-Mar25),15,Hydro_pump,1.5521683792257785,1
ISP15-win (Dec24-Mar25),15,Solar PV,16.031829799563326,35
ISP15-win (Dec24-Mar25),15,Wind,47.39080495452147,46
ISP15-win (Dec24-Mar25),15,_unmapped_,11.81924481834456,31
ISP15-win (Dec24-Mar25),16,Biomass,0.01804782674086329,1
ISP15-win (Dec24-Mar25),16,CCGT,5.5346668671980765,4
ISP15-win (Dec24-Mar25),16,Hybrid_RES,0.3886298691532562,3
ISP15-win (Dec24-Mar25),16,Hydro,7.42186795006768,8
ISP15-win (Dec24-Mar25),16,Hydro_RES,0.028876522785381265,3
ISP15-win (Dec24-Mar25),16,Hydro_pump,6.834110392540232,8
ISP15-win (Dec24-Mar25),16,Nuclear,6.046021958189203,1
ISP15-win (Dec24-Mar25),16,Solar PV,5.0275229357798175,50
ISP15-win (Dec24-Mar25),16,Wind,64.91983756955935,31
ISP15-win (Dec24-Mar25),16,_unmapped_,3.7804181079861636,18
ISP15-win (Dec24-Mar25),17,CCGT,7.903865213082259,7
ISP15-win (Dec24-Mar25),17,Cogen,0.38652130822596625,1
ISP15-win (Dec24-Mar25),17,Hybrid_RES,0.3295341922695738,1
ISP15-win (Dec24-Mar25),17,Hydro,28.1107532210109,17
ISP15-win (Dec24-Mar25),17,Hydro_RES,1.2252229930624379,4
ISP15-win (Dec24-Mar25),17,Hydro_pump,19.177403369672938,15
ISP15-win (Dec24-Mar25),17,Solar PV,1.6526263627353814,12
ISP15-win (Dec24-Mar25),17,Wind,41.21407333994053,11
ISP15-win (Dec24-Mar25),18,CCGT,10.969902734446688,5
ISP15-win (Dec24-Mar25),18,Cogen,0.41750779959625617,2
ISP15-win (Dec24-Mar25),18,Hydro,31.664066801247937,13
ISP15-win (Dec24-Mar25),18,Hydro_pump,37.57570196366306,12
ISP15-win (Dec24-Mar25),18,Nuclear,18.14553129014498,1
ISP15-win (Dec24-Mar25),18,Solar PV,0.2706918700679024,2
ISP15-win (Dec24-Mar25),18,Wind,0.9565975408331805,1
ISP15-win (Dec24-Mar25),19,CCGT,38.545864904078684,6
ISP15-win (Dec24-Mar25),19,Hydro,32.82282766403353,8
ISP15-win (Dec24-Mar25),19,Hydro_RES,0.14912139287441561,1
ISP15-win (Dec24-Mar25),19,Hydro_pump,22.912300499758185,8
ISP15-win (Dec24-Mar25),19,Solar PV,0.3304852490730292,2
ISP15-win (Dec24-Mar25),19,Wind,5.239400290182171,2
ISP15-win (Dec24-Mar25),20,CCGT,41.359242784039594,6
ISP15-win (Dec24-Mar25),20,Hydro,31.66661092344225,9
ISP15-win (Dec24-Mar25),20,Hydro_RES,0.26087829024382087,3
ISP15-win (Dec24-Mar25),20,Hydro_pump,22.743235559717714,5
ISP15-win (Dec24-Mar25),20,Solar PV,1.7425331950901366,4
ISP15-win (Dec24-Mar25),20,Wind,2.22749924746647,9
ISP15-win (Dec24-Mar25),21,CCGT,36.76791353322265,14
ISP15-win (Dec24-Mar25),21,Coal,0.8789920890711983,1
ISP15-win (Dec24-Mar25),21,Hydro,33.04359149656542,16
ISP15-win (Dec24-Mar25),21,Hydro_RES,1.624507601653807,3
ISP15-win (Dec24-Mar25),21,Hydro_pump,26.464172933554707,12
ISP15-win (Dec24-Mar25),21,Wind,1.2208223459322198,7
ISP15-win (Dec24-Mar25),22,CCGT,38.58361407784388,11
ISP15-win (Dec24-Mar25),22,Coal,0.759802164719375,1
ISP15-win (Dec24-Mar25),22,Cogen,0.12758942011325353,1
ISP15-win (Dec24-Mar25),22,Hydro,23.21267292667192,12
ISP15-win (Dec24-Mar25),22,Hydro_RES,1.445057701956849,1
ISP15-win (Dec24-Mar25),22,Hydro_pump,35.87126370869472,18
ISP15-win (Dec24-Mar25),23,CCGT,43.42998273161721,9
ISP15-win (Dec24-Mar25),23,Hydro,25.16766394923898,9
ISP15-win (Dec24-Mar25),23,Hydro_RES,0.06023854463676158,1
ISP15-win (Dec24-Mar25),23,Hydro_pump,30.61925223886591,13
ISP15-win (Dec24-Mar25),23,Wind,0.722862535641139,4
DA60/ID15 pre-blk (Mar19-Apr27),0,Cogen,0.18730468557458177,2
DA60/ID15 pre-blk (Mar19-Apr27),0,Hybrid_RES,0.8596299253738701,3
DA60/ID15 pre-blk (Mar19-Apr27),0,Hydro,1.7261605496899617,2
DA60/ID15 pre-blk (Mar19-Apr27),0,Hydro_RES,0.037460937114916354,1
DA60/ID15 pre-blk (Mar19-Apr27),0,Hydro_pump,1.921351748341368,2
DA60/ID15 pre-blk (Mar19-Apr27),0,Import,0.985814134603062,1
DA60/ID15 pre-blk (Mar19-Apr27),0,Nuclear,35.37594022023088,4
DA60/ID15 pre-blk (Mar19-Apr27),0,Wind,53.76235964471259,22
DA60/ID15 pre-blk (Mar19-Apr27),0,_unmapped_,5.143978154358777,20
DA60/ID15 pre-blk (Mar19-Apr27),1,Cogen,0.11727815910325413,1
DA60/ID15 pre-blk (Mar19-Apr27),1,Hybrid_RES,0.674040788109229,2
DA60/ID15 pre-blk (Mar19-Apr27),1,Hydro,3.9269665695521203,2
DA60/ID15 pre-blk (Mar19-Apr27),1,Hydro_pump,15.73132191002913,9
DA60/ID15 pre-blk (Mar19-Apr27),1,Nuclear,9.734087205570093,1
DA60/ID15 pre-blk (Mar19-Apr27),1,Wind,69.16078218359586,17
DA60/ID15 pre-blk (Mar19-Apr27),1,_unmapped_,0.6555231840402942,5
DA60/ID15 pre-blk (Mar19-Apr27),2,Hybrid_RES,0.9848669487957814,3
DA60/ID15 pre-blk (Mar19-Apr27),2,Hydro,0.6281434870272307,1
DA60/ID15 pre-blk (Mar19-Apr27),2,Hydro_pump,12.282587020583609,8
DA60/ID15 pre-blk (Mar19-Apr27),2,Nuclear,11.144838588172734,1
DA60/ID15 pre-blk (Mar19-Apr27),2,Wind,72.06367846143618,20
DA60/ID15 pre-blk (Mar19-Apr27),2,_unmapped_,2.8958854939844456,10
DA60/ID15 pre-blk (Mar19-Apr27),3,Cogen,0.09999999999999998,1
DA60/ID15 pre-blk (Mar19-Apr27),3,Hybrid_RES,0.6010526315789473,4
DA60/ID15 pre-blk (Mar19-Apr27),3,Hydro,0.8599999999999999,1
DA60/ID15 pre-blk (Mar19-Apr27),3,Hydro_pump,5.056842105263157,3
DA60/ID15 pre-blk (Mar19-Apr27),3,Nuclear,18.88947368421052,2
DA60/ID15 pre-blk (Mar19-Apr27),3,Solar PV,0.04210526315789473,1
DA60/ID15 pre-blk (Mar19-Apr27),3,Wind,71.28526315789472,11
DA60/ID15 pre-blk (Mar19-Apr27),3,_unmapped_,3.165263157894737,5
DA60/ID15 pre-blk (Mar19-Apr27),4,Cogen,0.15019066119864743,1
DA60/ID15 pre-blk (Mar19-Apr27),4,Hybrid_RES,0.74915461543996,4
DA60/ID15 pre-blk (Mar19-Apr27),4,Hydro,1.445247859558242,3
DA60/ID15 pre-blk (Mar19-Apr27),4,Hydro_pump,5.309734513274338,5
DA60/ID15 pre-blk (Mar19-Apr27),4,Nuclear,9.04741348298439,1
DA60/ID15 pre-blk (Mar19-Apr27),4,Wind,82.11472048348806,25
DA60/ID15 pre-blk (Mar19-Apr27),4,_unmapped_,1.1835383840564075,16
DA60/ID15 pre-blk (Mar19-Apr27),5,Cogen,0.04802305106451096,2
DA60/ID15 pre-blk (Mar19-Apr27),5,Hybrid_RES,0.6603169521370257,5
DA60/ID15 pre-blk (Mar19-Apr27),5,Hydro_pump,6.291820073635346,7
DA60/ID15 pre-blk (Mar19-Apr27),5,Nuclear,13.766607971826478,2
DA60/ID15 pre-blk (Mar19-Apr27),5,Wind,79.23323195133666,14
DA60/ID15 pre-blk (Mar19-Apr27),6,Cogen,0.09261954537034588,1
DA60/ID15 pre-blk (Mar19-Apr27),6,Hybrid_RES,0.4313424541533251,2
DA60/ID15 pre-blk (Mar19-Apr27),6,Hydro,3.2641774061234754,1
DA60/ID15 pre-blk (Mar19-Apr27),6,Hydro_RES,0.06880309084654264,2
DA60/ID15 pre-blk (Mar19-Apr27),6,Hydro_pump,8.718145492074413,5
DA60/ID15 pre-blk (Mar19-Apr27),6,Wind,78.87745111011141,26
DA60/ID15 pre-blk (Mar19-Apr27),6,_unmapped_,8.54746090132049,20
DA60/ID15 pre-blk (Mar19-Apr27),7,Biomass,0.4792497262905657,10
DA60/ID15 pre-blk (Mar19-Apr27),7,CCGT,0.9481707946869382,1
DA60/ID15 pre-blk (Mar19-Apr27),7,Cogen,0.9471379288975191,13
DA60/ID15 pre-blk (Mar19-Apr27),7,Hybrid_RES,0.5546489289181764,3
DA60/ID15 pre-blk (Mar19-Apr27),7,Hydro,6.129025594414262,6
DA60/ID15 pre-blk (Mar19-Apr27),7,Hydro_RES,1.8508954946394263,24
DA60/ID15 pre-blk (Mar19-Apr27),7,Hydro_pump,3.08103864983784,3
DA60/ID15 pre-blk (Mar19-Apr27),7,Nuclear,18.519283604288457,2
DA60/ID15 pre-blk (Mar19-Apr27),7,Solar PV,2.100849015678902,50
DA60/ID15 pre-blk (Mar19-Apr27),7,Wind,64.58096634923258,52
DA60/ID15 pre-blk (Mar19-Apr27),7,_unmapped_,0.8087339131153297,14
DA60/ID15 pre-blk (Mar19-Apr27),8,Biomass,1.1058506015278347,12
DA60/ID15 pre-blk (Mar19-Apr27),8,Cogen,3.1780339417227013,36
DA60/ID15 pre-blk (Mar19-Apr27),8,Hybrid_RES,0.46086638305658467,3
DA60/ID15 pre-blk (Mar19-Apr27),8,Hydro,6.262293582178308,7
DA60/ID15 pre-blk (Mar19-Apr27),8,Hydro_RES,2.3111934495219795,46
DA60/ID15 pre-blk (Mar19-Apr27),8,Hydro_pump,2.5730753396459445,3
DA60/ID15 pre-blk (Mar19-Apr27),8,Nuclear,32.04336489639083,3
DA60/ID15 pre-blk (Mar19-Apr27),8,Solar PV,11.049357302959608,121
DA60/ID15 pre-blk (Mar19-Apr27),8,Wind,38.34682768400348,102
DA60/ID15 pre-blk (Mar19-Apr27),8,_unmapped_,2.6691368189927265,25
DA60/ID15 pre-blk (Mar19-Apr27),9,Biomass,1.033770294984015,15
DA60/ID15 pre-blk (Mar19-Apr27),9,Cogen,2.5254428948360346,52
DA60/ID15 pre-blk (Mar19-Apr27),9,Hybrid_RES,1.58311345646438,9
DA60/ID15 pre-blk (Mar19-Apr27),9,Hydro,0.8857896720693554,6
DA60/ID15 pre-blk (Mar19-Apr27),9,Hydro_RES,2.390026664432997,55
DA60/ID15 pre-blk (Mar19-Apr27),9,Hydro_pump,4.922449777331043,6
DA60/ID15 pre-blk (Mar19-Apr27),9,Solar PV,12.516927028800378,163
DA60/ID15 pre-blk (Mar19-Apr27),9,Wind,71.24568971534671,168
DA60/ID15 pre-blk (Mar19-Apr27),9,_unmapped_,2.896790495735087,30
DA60/ID15 pre-blk (Mar19-Apr27),10,Biomass,0.8525038911398849,23
DA60/ID15 pre-blk (Mar19-Apr27),10,Cogen,2.439421315518241,65
DA60/ID15 pre-blk (Mar19-Apr27),10,Hybrid_RES,1.0991166173580307,11
DA60/ID15 pre-blk (Mar19-Apr27),10,Hydro,2.696466052151706,12
DA60/ID15 pre-blk (Mar19-Apr27),10,Hydro_RES,1.508468706055156,75
DA60/ID15 pre-blk (Mar19-Apr27),10,Hydro_pump,0.6893472482442926,1
DA60/ID15 pre-blk (Mar19-Apr27),10,Nuclear,9.793571377901664,3
DA60/ID15 pre-blk (Mar19-Apr27),10,Solar PV,22.293206257537125,276
DA60/ID15 pre-blk (Mar19-Apr27),10,Solar Thermal,0.06259206249191519,1
DA60/ID15 pre-blk (Mar19-Apr27),10,Wind,55.02092661289312,199
DA60/ID15 pre-blk (Mar19-Apr27),10,_unmapped_,3.544379858708851,72
DA60/ID15 pre-blk (Mar19-Apr27),11,Biomass,1.1634003521107328,34
DA60/ID15 pre-blk (Mar19-Apr27),11,Cogen,2.8268200206409744,107
DA60/ID15 pre-blk (Mar19-Apr27),11,Hybrid_RES,1.7895282930356031,18
DA60/ID15 pre-blk (Mar19-Apr27),11,Hydro,1.7037082006479278,21
DA60/ID15 pre-blk (Mar19-Apr27),11,Hydro_RES,1.4106505218192757,98
DA60/ID15 pre-blk (Mar19-Apr27),11,Nuclear,6.476519512343193,3
DA60/ID15 pre-blk (Mar19-Apr27),11,Solar PV,28.550771828933797,391
DA60/ID15 pre-blk (Mar19-Apr27),11,Solar Thermal,0.06981505908064882,1
DA60/ID15 pre-blk (Mar19-Apr27),11,Wind,52.351360151882254,350
DA60/ID15 pre-blk (Mar19-Apr27),11,_unmapped_,3.65742605950561,84
DA60/ID15 pre-blk (Mar19-Apr27),12,Biomass,1.4674725233149837,76
DA60/ID15 pre-blk (Mar19-Apr27),12,Cogen,4.0543480317045955,235
DA60/ID15 pre-blk (Mar19-Apr27),12,Hybrid_RES,1.7242683918808996,21
DA60/ID15 pre-blk (Mar19-Apr27),12,Hydro,6.627035923046367,22
DA60/ID15 pre-blk (Mar19-Apr27),12,Hydro_RES,2.078012976940393,236
DA60/ID15 pre-blk (Mar19-Apr27),12,Nuclear,5.547358265705691,3
DA60/ID15 pre-blk (Mar19-Apr27),12,Other,0.002837523409568129,2
DA60/ID15 pre-blk (Mar19-Apr27),12,Solar PV,35.855891644439396,740
DA60/ID15 pre-blk (Mar19-Apr27),12,Solar Thermal,0.10546128672228212,2
DA60/ID15 pre-blk (Mar19-Apr27),12,Wind,37.60191438246032,506
DA60/ID15 pre-blk (Mar19-Apr27),12,_unmapped_,4.935399050375498,158
DA60/ID15 pre-blk (Mar19-Apr27),13,Biomass,1.536576638599892,86
DA60/ID15 pre-blk (Mar19-Apr27),13,Cogen,4.392774806031261,253
DA60/ID15 pre-blk (Mar19-Apr27),13,Hybrid_RES,1.5374825054465242,17
DA60/ID15 pre-blk (Mar19-Apr27),13,Hydro,5.749083942151342,21
DA60/ID15 pre-blk (Mar19-Apr27),13,Hydro_RES,1.9473872535476007,248
DA60/ID15 pre-blk (Mar19-Apr27),13,Nuclear,5.312909055497932,3
DA60/ID15 pre-blk (Mar19-Apr27),13,Other,0.0027176005398966406,2
DA60/ID15 pre-blk (Mar19-Apr27),13,Solar PV,40.809301440781205,912
DA60/ID15 pre-blk (Mar19-Apr27),13,Solar Thermal,2.059941209241653,25
DA60/ID15 pre-blk (Mar19-Apr27),13,Wind,31.42610617665309,603
DA60/ID15 pre-blk (Mar19-Apr27),13,_unmapped_,5.225719371509581,193
DA60/ID15 pre-blk (Mar19-Apr27),14,Biomass,1.5002358584144144,68
DA60/ID15 pre-blk (Mar19-Apr27),14,Cogen,3.54448906895442,207
DA60/ID15 pre-blk (Mar19-Apr27),14,Hybrid_RES,1.415811771759592,15
DA60/ID15 pre-blk (Mar19-Apr27),14,Hydro,6.312408797739287,22
DA60/ID15 pre-blk (Mar19-Apr27),14,Hydro_RES,1.4823811560148306,179
DA60/ID15 pre-blk (Mar19-Apr27),14,Solar PV,38.97571319616807,847
DA60/ID15 pre-blk (Mar19-Apr27),14,Solar Thermal,2.6872429253497097,27
DA60/ID15 pre-blk (Mar19-Apr27),14,Wind,38.913111523557184,571
DA60/ID15 pre-blk (Mar19-Apr27),14,_unmapped_,5.16860570204249,222
DA60/ID15 pre-blk (Mar19-Apr27),15,Biomass,1.3152519451735745,60
DA60/ID15 pre-blk (Mar19-Apr27),15,Cogen,2.9108342763766473,169
DA60/ID15 pre-blk (Mar19-Apr27),15,Hybrid_RES,1.2225128308673336,14
DA60/ID15 pre-blk (Mar19-Apr27),15,Hydro,6.4990162610406506,18
DA60/ID15 pre-blk (Mar19-Apr27),15,Hydro_RES,1.4162084493550522,157
DA60/ID15 pre-blk (Mar19-Apr27),15,Solar PV,42.723383874194106,820
DA60/ID15 pre-blk (Mar19-Apr27),15,Solar Thermal,1.9925996534609296,20
DA60/ID15 pre-blk (Mar19-Apr27),15,Wind,36.493193653357615,526
DA60/ID15 pre-blk (Mar19-Apr27),15,_unmapped_,5.426999056174076,200
DA60/ID15 pre-blk (Mar19-Apr27),16,Biomass,1.7463505669866672,53
DA60/ID15 pre-blk (Mar19-Apr27),16,Cogen,4.004491609862563,157
DA60/ID15 pre-blk (Mar19-Apr27),16,Hybrid_RES,1.3405241265874837,11
DA60/ID15 pre-blk (Mar19-Apr27),16,Hydro,2.4292650524284745,18
DA60/ID15 pre-blk (Mar19-Apr27),16,Hydro_RES,1.6546205064131965,145
DA60/ID15 pre-blk (Mar19-Apr27),16,Solar PV,40.320106280346046,620
DA60/ID15 pre-blk (Mar19-Apr27),16,Solar Thermal,2.0158471587404514,14
DA60/ID15 pre-blk (Mar19-Apr27),16,Wind,41.18553195527369,469
DA60/ID15 pre-blk (Mar19-Apr27),16,_unmapped_,5.303262743361432,130
DA60/ID15 pre-blk (Mar19-Apr27),17,Biomass,1.4162022690092697,51
DA60/ID15 pre-blk (Mar19-Apr27),17,Cogen,3.275566254804687,170
DA60/ID15 pre-blk (Mar19-Apr27),17,Hybrid_RES,1.0922100895101547,14
DA60/ID15 pre-blk (Mar19-Apr27),17,Hydro,0.7674198997167063,14
DA60/ID15 pre-blk (Mar19-Apr27),17,Hydro_RES,1.51036748374054,144
DA60/ID15 pre-blk (Mar19-Apr27),17,Nuclear,12.45694069453496,6
DA60/ID15 pre-blk (Mar19-Apr27),17,Solar PV,33.191376168752576,594
DA60/ID15 pre-blk (Mar19-Apr27),17,Solar Thermal,1.5156875523694255,12
DA60/ID15 pre-blk (Mar19-Apr27),17,Wind,39.48661337731257,386
DA60/ID15 pre-blk (Mar19-Apr27),17,_unmapped_,5.287616210249112,154
DA60/ID15 pre-blk (Mar19-Apr27),18,Biomass,0.7939722919873613,18
DA60/ID15 pre-blk (Mar19-Apr27),18,Cogen,3.346566204866456,63
DA60/ID15 pre-blk (Mar19-Apr27),18,Hybrid_RES,2.2360852304950174,15
DA60/ID15 pre-blk (Mar19-Apr27),18,Hydro,0.26735801668962167,4
DA60/ID15 pre-blk (Mar19-Apr27),18,Hydro_RES,1.1996003132679791,58
DA60/ID15 pre-blk (Mar19-Apr27),18,Hydro_pump,1.242269572497232,2
DA60/ID15 pre-blk (Mar19-Apr27),18,Nuclear,5.42817791460747,1
DA60/ID15 pre-blk (Mar19-Apr27),18,Solar PV,17.193551000567123,209
DA60/ID15 pre-blk (Mar19-Apr27),18,Wind,65.76143023035999,190
DA60/ID15 pre-blk (Mar19-Apr27),18,_unmapped_,2.530989224661752,38
DA60/ID15 pre-blk (Mar19-Apr27),19,Biomass,0.9537937694766083,12
DA60/ID15 pre-blk (Mar19-Apr27),19,Cogen,2.33868639300684,37
DA60/ID15 pre-blk (Mar19-Apr27),19,Hybrid_RES,1.161876126283092,6
DA60/ID15 pre-blk (Mar19-Apr27),19,Hydro,2.173415238796906,5
DA60/ID15 pre-blk (Mar19-Apr27),19,Hydro_RES,1.4326818729403334,38
DA60/ID15 pre-blk (Mar19-Apr27),19,Hydro_pump,5.6291753367648685,5
DA60/ID15 pre-blk (Mar19-Apr27),19,Import,2.4890234067761177,1
DA60/ID15 pre-blk (Mar19-Apr27),19,Nuclear,18.269431805736705,2
DA60/ID15 pre-blk (Mar19-Apr27),19,Solar PV,10.887983990601448,118
DA60/ID15 pre-blk (Mar19-Apr27),19,Wind,53.674296353082894,96
DA60/ID15 pre-blk (Mar19-Apr27),19,_unmapped_,0.9896357065341843,17
DA60/ID15 pre-blk (Mar19-Apr27),20,CCGT,7.420044396941543,1
DA60/ID15 pre-blk (Mar19-Apr27),20,Cogen,0.7214503000904381,4
DA60/ID15 pre-blk (Mar19-Apr27),20,Hydro_RES,1.9793636438378688,2
DA60/ID15 pre-blk (Mar19-Apr27),20,Hydro_pump,9.123982570089614,5
DA60/ID15 pre-blk (Mar19-Apr27),20,Import,3.699745128668913,1
DA60/ID15 pre-blk (Mar19-Apr27),20,Nuclear,76.47167639562606,4
DA60/ID15 pre-blk (Mar19-Apr27),20,Solar PV,0.5200197319740195,2
DA60/ID15 pre-blk (Mar19-Apr27),20,Wind,0.06371783277152017,2
DA60/ID15 pre-blk (Mar19-Apr27),21,CCGT,13.166138176227541,1
DA60/ID15 pre-blk (Mar19-Apr27),21,Cogen,0.3651388488517344,2
DA60/ID15 pre-blk (Mar19-Apr27),21,Hydro,13.185356010377628,6
DA60/ID15 pre-blk (Mar19-Apr27),21,Hydro_RES,0.13644662246564812,2
DA60/ID15 pre-blk (Mar19-Apr27),21,Hydro_pump,2.5944076102623232,3
DA60/ID15 pre-blk (Mar19-Apr27),21,Nuclear,69.73191121360622,4
DA60/ID15 pre-blk (Mar19-Apr27),21,Solar PV,0.4727587200922457,2
DA60/ID15 pre-blk (Mar19-Apr27),21,Wind,0.34784279811665225,5
DA60/ID15 pre-blk (Mar19-Apr27),22,Hydro,25.51616961444535,5
DA60/ID15 pre-blk (Mar19-Apr27),22,Nuclear,74.48383038555465,2
DA60/ID15 pre-blk (Mar19-Apr27),23,Cogen,0.2815649081209247,1
DA60/ID15 pre-blk (Mar19-Apr27),23,Hydro,10.27860106698281,2
DA60/ID15 pre-blk (Mar19-Apr27),23,Hydro_pump,29.324244220509783,7
DA60/ID15 pre-blk (Mar19-Apr27),23,Nuclear,53.2009484291642,2
DA60/ID15 pre-blk (Mar19-Apr27),23,Wind,3.6544161232957917,5
DA60/ID15 pre-blk (Mar19-Apr27),23,_unmapped_,3.260225251926497,6
DA60/ID15 post-blk (Apr28-Sep),0,CCGT,15.440361266596362,11
DA60/ID15 post-blk (Apr28-Sep),0,Cogen,0.008112273870365864,1
DA60/ID15 post-blk (Apr28-Sep),0,Hydro,23.231749637201084,17
DA60/ID15 post-blk (Apr28-Sep),0,Hydro_RES,0.07210910106991879,3
DA60/ID15 post-blk (Apr28-Sep),0,Hydro_pump,29.35291095427382,24
DA60/ID15 post-blk (Apr28-Sep),0,Nuclear,27.383431131301663,3
DA60/ID15 post-blk (Apr28-Sep),0,Wind,4.511325635686795,15
DA60/ID15 post-blk (Apr28-Sep),1,CCGT,36.241059511994806,18
DA60/ID15 post-blk (Apr28-Sep),1,Cogen,0.107799185517265,2
DA60/ID15 post-blk (Apr28-Sep),1,Hybrid_RES,0.24468704014236342,1
DA60/ID15 post-blk (Apr28-Sep),1,Hydro,28.210020190958563,17
DA60/ID15 post-blk (Apr28-Sep),1,Hydro_RES,0.8914821532459535,4
DA60/ID15 post-blk (Apr28-Sep),1,Hydro_pump,19.277232127579484,20
DA60/ID15 post-blk (Apr28-Sep),1,Wind,15.02771979056158,14
DA60/ID15 post-blk (Apr28-Sep),2,CCGT,34.35530706886837,18
DA60/ID15 post-blk (Apr28-Sep),2,Hybrid_RES,0.3753304728470506,2
DA60/ID15 post-blk (Apr28-Sep),2,Hydro,17.96125341308022,11
DA60/ID15 post-blk (Apr28-Sep),2,Hydro_RES,1.2421444978979759,8
DA60/ID15 post-blk (Apr28-Sep),2,Hydro_pump,15.969314783513196,20
DA60/ID15 post-blk (Apr28-Sep),2,Nuclear,8.642135829757725,1
DA60/ID15 post-blk (Apr28-Sep),2,Solar Thermal,0.3900663112729164,1
DA60/ID15 post-blk (Apr28-Sep),2,Wind,19.648073505829323,23
DA60/ID15 post-blk (Apr28-Sep),2,_unmapped_,1.4163741169332122,12
DA60/ID15 post-blk (Apr28-Sep),3,CCGT,29.079433497536943,14
DA60/ID15 post-blk (Apr28-Sep),3,Cogen,0.2570812807881773,2
DA60/ID15 post-blk (Apr28-Sep),3,Hybrid_RES,0.4895320197044335,2
DA60/ID15 post-blk (Apr28-Sep),3,Hydro,18.509852216748765,16
DA60/ID15 post-blk (Apr28-Sep),3,Hydro_RES,0.2786330049261084,3
DA60/ID15 post-blk (Apr28-Sep),3,Hydro_pump,22.26524014778325,24
DA60/ID15 post-blk (Apr28-Sep),3,Import,0.1539408866995074,1
DA60/ID15 post-blk (Apr28-Sep),3,Nuclear,7.7432266009852215,1
DA60/ID15 post-blk (Apr28-Sep),3,Solar PV,0.06311576354679803,2
DA60/ID15 post-blk (Apr28-Sep),3,Wind,17.262931034482765,27
DA60/ID15 post-blk (Apr28-Sep),3,_unmapped_,3.897013546798029,26
DA60/ID15 post-blk (Apr28-Sep),4,CCGT,18.54274831783805,9
DA60/ID15 post-blk (Apr28-Sep),4,Cogen,0.3281999495077,1
DA60/ID15 post-blk (Apr28-Sep),4,Hydro,30.739931725629226,15
DA60/ID15 post-blk (Apr28-Sep),4,Hydro_RES,1.2162058329582999,5
DA60/ID15 post-blk (Apr28-Sep),4,Hydro_pump,27.433783739284106,17
DA60/ID15 post-blk (Apr28-Sep),4,Import,0.8781269552045485,1
DA60/ID15 post-blk (Apr28-Sep),4,Nuclear,11.0424464616972,1
DA60/ID15 post-blk (Apr28-Sep),4,Wind,7.949244261989176,31
DA60/ID15 post-blk (Apr28-Sep),4,_unmapped_,1.8693127558916829,19
DA60/ID15 post-blk (Apr28-Sep),5,CCGT,32.30781954265393,16
DA60/ID15 post-blk (Apr28-Sep),5,Cogen,0.23018925140250035,2
DA60/ID15 post-blk (Apr28-Sep),5,Hybrid_RES,0.1984865401314973,1
DA60/ID15 post-blk (Apr28-Sep),5,Hydro,24.438655253690605,21
DA60/ID15 post-blk (Apr28-Sep),5,Hydro_RES,0.1309459813367517,6
DA60/ID15 post-blk (Apr28-Sep),5,Hydro_pump,17.43235606279893,20
DA60/ID15 post-blk (Apr28-Sep),5,Import,1.3783787509131757,1
DA60/ID15 post-blk (Apr28-Sep),5,Nuclear,7.195137079766778,1
DA60/ID15 post-blk (Apr28-Sep),5,Wind,13.778273994128106,33
DA60/ID15 post-blk (Apr28-Sep),5,_unmapped_,2.9097575431777143,24
DA60/ID15 post-blk (Apr28-Sep),6,CCGT,24.731793911072756,16
DA60/ID15 post-blk (Apr28-Sep),6,Hybrid_RES,0.2013738326281741,1
DA60/ID15 post-blk (Apr28-Sep),6,Hydro,15.569635351983216,17
DA60/ID15 post-blk (Apr28-Sep),6,Hydro_RES,0.0442040120403309,3
DA60/ID15 post-blk (Apr28-Sep),6,Hydro_pump,27.809235130261506,34
DA60/ID15 post-blk (Apr28-Sep),6,Import,1.8944576588713242,1
DA60/ID15 post-blk (Apr28-Sep),6,Nuclear,18.825295921302825,3
DA60/ID15 post-blk (Apr28-Sep),6,Solar PV,0.36977006897229175,6
DA60/ID15 post-blk (Apr28-Sep),6,Solar Thermal,0.10524764771507357,1
DA60/ID15 post-blk (Apr28-Sep),6,Wind,9.130584264775017,29
DA60/ID15 post-blk (Apr28-Sep),6,_unmapped_,1.318402200377488,12
DA60/ID15 post-blk (Apr28-Sep),7,Biomass,0.036210100568430256,1
DA60/ID15 post-blk (Apr28-Sep),7,CCGT,21.700098382160032,16
DA60/ID15 post-blk (Apr28-Sep),7,Cogen,0.061488850021862704,1
DA60/ID15 post-blk (Apr28-Sep),7,Hydro,23.240735679930037,24
DA60/ID15 post-blk (Apr28-Sep),7,Hydro_RES,0.8772409269785743,5
DA60/ID15 post-blk (Apr28-Sep),7,Hydro_pump,23.56662658504591,25
