firm,unit_code,tech_group,date,hour,hour_class,d_max,d_mean,d_max_w,d_mean_w,p_clear,p_clear_std
GN,UFBG,Hydro_pump,2025-03-19,7,critical,0.0,0.0,0.0,0.0,42.47833333333333,35.29415272628975
GN,UFBG,Hydro_pump,2025-03-19,8,critical,0.0,0.0,0.0,0.0,33.373999999999995,28.57064740836884
GN,UFBG,Hydro_pump,2025-03-19,17,critical,0.0,0.0,0.0,0.0,-2.335555555555556,3.2172313839352276
GN,UFBG,Hydro_pump,2025-03-19,18,critical,0.0,0.0,0.0,0.0,6.6419999999999995,7.436065780082522
GN,UFBG,Hydro_pump,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GN,UFBG,Hydro_pump,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GN,UFBG,Hydro_pump,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GN,UFBG,Hydro_pump,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GN,UFBG,Hydro_pump,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GN,UFGC,Hydro,2025-03-19,6,critical,1.0,0.5,1.0,0.5,16.843999999999998,6.646372778524474
GN,UFGC,Hydro,2025-03-19,7,critical,1.0,0.6666666666666666,1.0,0.6666666666666666,42.47833333333333,35.29415272628975
GN,UFGC,Hydro,2025-03-19,8,critical,1.0,0.5,1.0,0.5,33.373999999999995,28.57064740836884
GN,UFGC,Hydro,2025-03-19,9,other,0.0,0.0,0.0,0.0,7.821666666666666,4.3091828304989175
GN,UFGC,Hydro,2025-03-19,10,other,0.0,0.0,0.0,0.0,2.2880000000000003,4.418244498038157
GE,BES5,CCGT,2025-03-19,8,critical,4493.004999999999,2750.1674999999996,1379.9853402845865,919.990226856391,33.373999999999995,28.57064740836884
GE,BES5,CCGT,2025-03-19,9,other,565.7839999999994,353.6749999999997,0.0,0.0,7.821666666666666,4.3091828304989175
GE,BES5,CCGT,2025-03-19,10,other,0.0,0.0,0.0,0.0,2.2880000000000003,4.418244498038157
GE,BES5,CCGT,2025-03-19,11,midday,0.0,0.0,0.0,0.0,-0.75,3.1035141372321795
GE,BES5,CCGT,2025-03-19,12,midday,503.9779999999995,289.2509999999999,50.568950362998564,26.771797250999242,-3.5930769230769233,2.1612279866447244
GE,BES5,CCGT,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GE,BES5,CCGT,2025-03-19,14,midday,693.95,434.39583333333377,142.09654877133335,94.73103251422224,-4.930000000000001,2.190417442276374
GE,BES5,CCGT,2025-03-19,15,other,872.5360000000005,495.11583333333357,0.0,0.0,-1.5677777777777777,1.7330376350340593
GE,BES5,CCGT,2025-03-19,16,critical,0.0,0.0,0.0,0.0,-1.9766666666666666,1.7848155833773602
GE,BES5,CCGT,2025-03-19,17,critical,0.0,0.0,0.0,0.0,-2.335555555555556,3.2172313839352276
GE,BES5,CCGT,2025-03-19,18,critical,4663.961,2606.9465000000005,167.72666031458132,83.86333015729066,6.6419999999999995,7.436065780082522
GN,CTGN3,CCGT,2025-03-19,0,other,0.0,0.0,0.0,0.0,43.37166666666667,12.772555604367774
GN,CTGN3,CCGT,2025-03-19,1,flat,0.0,0.0,0.0,0.0,29.736666666666668,9.612447485768996
GN,CTGN3,CCGT,2025-03-19,2,flat,0.0,0.0,0.0,0.0,24.113000000000007,3.7612942512444385
GN,CTGN3,CCGT,2025-03-19,3,flat,543.6,271.8,315.2329025375,157.61645126875,20.325000000000003,2.0737285261094334
GN,CTGN3,CCGT,2025-03-19,4,other,0.0,0.0,0.0,0.0,19.235,0.2793345266482072
GN,CTGN3,CCGT,2025-03-19,5,critical,0.0,0.0,0.0,0.0,16.89833333333333,3.338630956944278
GN,CTGN3,CCGT,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GN,CTGN3,CCGT,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GN,CTGN3,CCGT,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GN,UFGC,Hydro,2025-03-19,11,midday,0.0,0.0,0.0,0.0,-0.75,3.1035141372321795
GN,UFGC,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
GN,UFGC,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GN,UFGC,Hydro,2025-03-19,14,midday,0.0,0.0,0.0,0.0,-4.930000000000001,2.190417442276374
GN,UFGC,Hydro,2025-03-19,15,other,0.0,0.0,0.0,0.0,-1.5677777777777777,1.7330376350340593
GN,UFGC,Hydro,2025-03-19,16,critical,0.0,0.0,0.0,0.0,-1.9766666666666666,1.7848155833773602
GN,UFGC,Hydro,2025-03-19,17,critical,576.0,288.0,0.0,0.0,-2.335555555555556,3.2172313839352276
GN,UFGC,Hydro,2025-03-19,18,critical,4075.674,2614.4376666666662,946.4894581863299,607.6968180900978,6.6419999999999995,7.436065780082522
GN,UFGC,Hydro,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GN,UFGC,Hydro,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GN,UFGC,Hydro,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GN,UFGC,Hydro,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GN,UFGC,Hydro,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GN,UFMI,Hydro,2025-03-19,0,other,959.0699999999999,502.36999999999995,460.7875944943401,241.36493044941622,43.37166666666667,12.772555604367774
GN,UFMI,Hydro,2025-03-19,1,flat,0.0,0.0,0.0,0.0,29.736666666666668,9.612447485768996
GN,UFMI,Hydro,2025-03-19,2,flat,137.01,91.33999999999999,55.576975358547074,37.05131690569805,24.113000000000007,3.7612942512444385
GN,UFMI,Hydro,2025-03-19,3,flat,137.01,68.505,52.53881708958334,26.26940854479167,20.325000000000003,2.0737285261094334
GN,UFMI,Hydro,2025-03-19,4,other,274.02,182.67999999999998,103.23888911923333,68.8259260794889,19.235,0.2793345266482072
GN,UFMI,Hydro,2025-03-19,5,critical,274.02,182.67999999999998,99.17656504244567,66.11771002829711,16.89833333333333,3.338630956944278
GN,UFMI,Hydro,2025-03-19,6,critical,1370.1,685.0499999999998,495.40135288055467,247.70067644027733,16.843999999999998,6.646372778524474
GN,UFMI,Hydro,2025-03-19,7,critical,6713.49,4384.32,3214.002913185897,2098.9406779989536,42.47833333333333,35.29415272628975
GN,UFMI,Hydro,2025-03-19,8,critical,2935.5879999999997,1536.8606666666665,1160.9181531856889,580.4590765928444,33.373999999999995,28.57064740836884
GN,UFMI,Hydro,2025-03-19,9,other,0.0,0.0,0.0,0.0,7.821666666666666,4.3091828304989175
GN,UFMI,Hydro,2025-03-19,10,other,0.0,0.0,0.0,0.0,2.2880000000000003,4.418244498038157
GN,UFMI,Hydro,2025-03-19,11,midday,0.0,0.0,0.0,0.0,-0.75,3.1035141372321795
GN,UFMI,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
GN,UFMI,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GN,UFMI,Hydro,2025-03-19,14,midday,0.0,0.0,0.0,0.0,-4.930000000000001,2.190417442276374
GN,UFMI,Hydro,2025-03-19,15,other,0.0,0.0,0.0,0.0,-1.5677777777777777,1.7330376350340593
GN,UFMI,Hydro,2025-03-19,16,critical,1391.9999999999984,695.9999999999992,0.0,0.0,-1.9766666666666666,1.7848155833773602
GN,UFMI,Hydro,2025-03-19,17,critical,0.0,0.0,0.0,0.0,-2.335555555555556,3.2172313839352276
GN,UFMI,Hydro,2025-03-19,18,critical,0.0,0.0,0.0,0.0,6.6419999999999995,7.436065780082522
GN,UFMI,Hydro,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GN,UFMI,Hydro,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GN,UFMI,Hydro,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GN,UFMI,Hydro,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GN,UFMI,Hydro,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GE,ACC1EBR,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
GE,ACC1EBR,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GE,ACC1EBR,Hydro,2025-03-19,14,midday,0.3000000000000007,0.15000000000000036,0.3000000000000007,0.15000000000000036,-4.930000000000001,2.190417442276374
GE,ACC1EBR,Hydro,2025-03-19,15,other,3.200000000000003,1.7666666666666682,3.200000000000003,1.7666666666666682,-1.5677777777777777,1.7330376350340593
GE,ACC1EBR,Hydro,2025-03-19,16,critical,3.3000000000000007,1.8500000000000003,3.3000000000000007,1.8500000000000003,-1.9766666666666666,1.7848155833773602
GE,ACC1EBR,Hydro,2025-03-19,17,critical,4.800000000000001,3.2000000000000006,4.800000000000001,3.2000000000000006,-2.335555555555556,3.2172313839352276
GE,ACC1EBR,Hydro,2025-03-19,18,critical,1.0,0.5,1.0,0.5,6.6419999999999995,7.436065780082522
GE,ACC1EBR,Hydro,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GE,ACC1EBR,Hydro,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GE,ACC1EBR,Hydro,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GE,ACC1EBR,Hydro,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GE,ACC1EBR,Hydro,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
IB,DUER,Hydro,2025-03-19,0,other,0.0,0.0,0.0,0.0,43.37166666666667,12.772555604367774
IB,DUER,Hydro,2025-03-19,1,flat,0.0,0.0,0.0,0.0,29.736666666666668,9.612447485768996
IB,DUER,Hydro,2025-03-19,2,flat,0.0,0.0,0.0,0.0,24.113000000000007,3.7612942512444385
IB,DUER,Hydro,2025-03-19,3,flat,0.0,0.0,0.0,0.0,20.325000000000003,2.0737285261094334
IB,DUER,Hydro,2025-03-19,4,other,0.0,0.0,0.0,0.0,19.235,0.2793345266482072
IB,DUER,Hydro,2025-03-19,5,critical,0.0,0.0,0.0,0.0,16.89833333333333,3.338630956944278
IB,DUER,Hydro,2025-03-19,8,critical,0.0,0.0,0.0,0.0,33.373999999999995,28.57064740836884
IB,DUER,Hydro,2025-03-19,9,other,0.0,0.0,0.0,0.0,7.821666666666666,4.3091828304989175
IB,DUER,Hydro,2025-03-19,10,other,0.0,0.0,0.0,0.0,2.2880000000000003,4.418244498038157
IB,DUER,Hydro,2025-03-19,11,midday,0.0,0.0,0.0,0.0,-0.75,3.1035141372321795
IB,DUER,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
IB,DUER,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
IB,DUER,Hydro,2025-03-19,14,midday,0.0,0.0,0.0,0.0,-4.930000000000001,2.190417442276374
IB,DUER,Hydro,2025-03-19,15,other,0.0,0.0,0.0,0.0,-1.5677777777777777,1.7330376350340593
IB,DUER,Hydro,2025-03-19,16,critical,0.0,0.0,0.0,0.0,-1.9766666666666666,1.7848155833773602
IB,DUER,Hydro,2025-03-19,17,critical,0.0,0.0,0.0,0.0,-2.335555555555556,3.2172313839352276
IB,DUER,Hydro,2025-03-19,18,critical,21002.400000000005,10501.200000000003,0.0,0.0,6.6419999999999995,7.436065780082522
IB,DUER,Hydro,2025-03-19,19,critical,15547.560000000001,7773.780000000002,36.517565292800526,18.258782646400263,33.85,9.742643378467674
IB,DUER,Hydro,2025-03-19,20,critical,11256.09,5628.045000000001,1304.525702762101,652.2628513810505,53.983333333333334,10.650008495413555
IB,DUER,Hydro,2025-03-19,21,critical,12603.359999999999,7099.68,1014.7759409128786,566.7076028854187,48.523333333333326,7.58383807844023
IB,DUER,Hydro,2025-03-19,22,critical,21030.312,10515.156,0.0,0.0,28.874,11.44911275414575
IB,DUER,Hydro,2025-03-19,23,other,34.89,23.26,0.0,0.0,15.35777777777778,3.240060870484447
IB,DUER,Hydro,2025-03-19,6,critical,0.0,0.0,0.0,0.0,16.843999999999998,6.646372778524474
IB,DUER,Hydro,2025-03-19,7,critical,0.0,0.0,0.0,0.0,42.47833333333333,35.29415272628975
GN,ACE4,CCGT,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GN,MALA1,CCGT,2025-03-20,2,flat,0.0,0.0,0.0,0.0,-3.969,2.08128405878038
GN,MALA1,CCGT,2025-03-20,3,flat,0.0,0.0,0.0,0.0,-2.8216666666666668,1.3692102346486705
GN,MALA1,CCGT,2025-03-20,4,other,0.0,0.0,0.0,0.0,-2.72,1.3682105101189654
GN,MALA1,CCGT,2025-03-20,5,critical,0.0,0.0,0.0,0.0,-3.81,1.5541814565873573
IB,MUEL,Hydro_pump,2025-03-20,16,critical,0.0,0.0,0.0,0.0,2.274,2.7668930486842354
IB,MUEL,Hydro_pump,2025-03-20,17,critical,6228.0,3547.0,5759.534610097779,3293.47495455358,8.967777777777776,6.581479274786515
IB,MUEL,Hydro_pump,2025-03-20,23,other,0.0,0.0,0.0,0.0,34.99111111111111,10.148754165468349
GN,BES4,CCGT,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GE,BES5,CCGT,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GE,BES5,CCGT,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GE,BES5,CCGT,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GE,BES5,CCGT,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GN,CTGN3,CCGT,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
GN,PALOS2,CCGT,2025-03-20,0,other,0.0,0.0,0.0,0.0,-0.3283333333333333,4.5148307461815955
GN,PALOS2,CCGT,2025-03-20,1,flat,0.0,0.0,0.0,0.0,-3.2399999999999998,2.2655330498582447
GN,PALOS2,CCGT,2025-03-20,2,flat,0.0,0.0,0.0,0.0,-3.969,2.08128405878038
GN,PALOS2,CCGT,2025-03-20,3,flat,0.0,0.0,0.0,0.0,-2.8216666666666668,1.3692102346486705
GN,PALOS2,CCGT,2025-03-20,4,other,0.0,0.0,0.0,0.0,-2.72,1.3682105101189654
GN,PALOS2,CCGT,2025-03-20,5,critical,0.0,0.0,0.0,0.0,-3.81,1.5541814565873573
GN,PALOS2,CCGT,2025-03-20,6,critical,0.0,0.0,0.0,0.0,-4.2090000000000005,2.8107193622511186
GN,UFGC,Hydro,2025-03-19,0,other,0.0,0.0,0.0,0.0,43.37166666666667,12.772555604367774
GN,UFGC,Hydro,2025-03-19,1,flat,0.0,0.0,0.0,0.0,29.736666666666668,9.612447485768996
GN,UFGC,Hydro,2025-03-19,2,flat,0.0,0.0,0.0,0.0,24.113000000000007,3.7612942512444385
GN,UFGC,Hydro,2025-03-19,3,flat,0.0,0.0,0.0,0.0,20.325000000000003,2.0737285261094334
GN,UFGC,Hydro,2025-03-19,4,other,0.0,0.0,0.0,0.0,19.235,0.2793345266482072
GN,UFGC,Hydro,2025-03-19,5,critical,0.0,0.0,0.0,0.0,16.89833333333333,3.338630956944278
GE,GDLQ,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
GE,GDLQ,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GE,GDLQ,Hydro,2025-03-19,14,midday,0.0,0.0,0.0,0.0,-4.930000000000001,2.190417442276374
GE,GDLQ,Hydro,2025-03-19,15,other,0.0,0.0,0.0,0.0,-1.5677777777777777,1.7330376350340593
GE,GDNA,Hydro,2025-03-19,12,midday,0.0,0.0,0.0,0.0,-3.5930769230769233,2.1612279866447244
GE,GDNA,Hydro,2025-03-19,13,midday,0.0,0.0,0.0,0.0,-4.180000000000001,1.3159027319676786
GE,GDNA,Hydro,2025-03-19,14,midday,0.0,0.0,0.0,0.0,-4.930000000000001,2.190417442276374
GE,GDNA,Hydro,2025-03-19,15,other,0.0,0.0,0.0,0.0,-1.5677777777777777,1.7330376350340593
GE,GDNA,Hydro,2025-03-19,16,critical,0.0,0.0,0.0,0.0,-1.9766666666666666,1.7848155833773602
GE,GDNA,Hydro,2025-03-19,17,critical,0.0,0.0,0.0,0.0,-2.335555555555556,3.2172313839352276
GE,GDNA,Hydro,2025-03-19,18,critical,0.0,0.0,0.0,0.0,6.6419999999999995,7.436065780082522
GE,GDNA,Hydro,2025-03-19,19,critical,0.0,0.0,0.0,0.0,33.85,9.742643378467674
GE,GDNA,Hydro,2025-03-19,20,critical,0.0,0.0,0.0,0.0,53.983333333333334,10.650008495413555
GE,GDNA,Hydro,2025-03-19,21,critical,0.0,0.0,0.0,0.0,48.523333333333326,7.58383807844023
GE,GDNA,Hydro,2025-03-19,22,critical,0.0,0.0,0.0,0.0,28.874,11.44911275414575
GE,GDNA,Hydro,2025-03-19,23,other,0.0,0.0,0.0,0.0,15.35777777777778,3.240060870484447
HC,SRI5R,CCGT,2025-03-20,0,other,0.0,0.0,0.0,0.0,-0.3283333333333333,4.5148307461815955
HC,SRI5R,CCGT,2025-03-20,1,flat,0.0,0.0,0.0,0.0,-3.2399999999999998,2.2655330498582447
HC,SRI5R,CCGT,2025-03-20,2,flat,0.0,0.0,0.0,0.0,-3.969,2.08128405878038
HC,SRI5R,CCGT,2025-03-20,3,flat,0.0,0.0,0.0,0.0,-2.8216666666666668,1.3692102346486705
HC,SRI5R,CCGT,2025-03-20,4,other,0.0,0.0,0.0,0.0,-2.72,1.3682105101189654
HC,SRI5R,CCGT,2025-03-20,5,critical,0.0,0.0,0.0,0.0,-3.81,1.5541814565873573
HC,SRI5R,CCGT,2025-03-20,6,critical,0.0,0.0,0.0,0.0,-4.2090000000000005,2.8107193622511186
HC,SRI5R,CCGT,2025-03-20,7,critical,0.0,0.0,0.0,0.0,3.6466666666666665,7.60638328423349
HC,SRI5R,CCGT,2025-03-20,8,critical,2646.0,1323.0,1200.0,600.0,9.653,6.838947368646078
HC,SRI5R,CCGT,2025-03-20,9,other,2646.0,1416.1000000000001,1200.0,642.2222222222223,3.15,3.754330832518626
HC,SRI5R,CCGT,2025-03-20,10,other,2646.0,1323.0,1200.0,600.0,0.21899999999999994,1.742721052454083
HC,SRI5R,CCGT,2025-03-20,11,midday,2646.0,1323.0,1199.9953794936891,599.9976897468446,-0.11333333333333336,1.7221691748102643
HC,SRI5R,CCGT,2025-03-20,12,midday,0.0,0.0,0.0,0.0,-0.7400000000000001,1.2663332894621384
HC,SRI5R,CCGT,2025-03-20,13,midday,2789.1,1394.55,1199.8102473625515,599.9051236812758,-0.7277777777777779,0.8490255852708117
HC,SRI5R,CCGT,2025-03-20,14,midday,0.0,0.0,0.0,0.0,-0.7286666666666667,1.7352474778900588
HC,SRI5R,CCGT,2025-03-20,15,other,0.0,0.0,0.0,0.0,-0.07222222222222223,0.1563471919941143
HC,SRI5R,CCGT,2025-03-20,16,critical,1719.9450000000006,859.9725000000003,740.0000000000001,370.00000000000006,2.274,2.7668930486842354
HC,SRI5R,CCGT,2025-03-20,17,critical,0.0,0.0,0.0,0.0,8.967777777777776,6.581479274786515
HC,SRI5R,CCGT,2025-03-20,18,critical,2789.1000000000004,1859.4000000000003,1200.0,800.0,38.12533333333333,20.14488409592111
HC,SRI5R,CCGT,2025-03-20,19,critical,2908.62,1737.0925,964.4345636523818,575.9817532923947,90.00222222222223,10.910365229654069
HC,SRI5R,CCGT,2025-03-20,20,critical,2790.0,1557.75,786.8754263019074,439.3387796852316,94.46199999999999,8.347709009919168
HC,SRI5R,CCGT,2025-03-20,21,critical,2790.0000000000005,1395.0000000000002,1167.415221151315,583.7076105756576,64.84222222222222,8.88069926551082
HC,SRI5R,CCGT,2025-03-20,22,critical,1859.4,971.0200000000001,800.0,417.77777777777766,43.00666666666667,9.396448163813716
HC,SRI5R,CCGT,2025-03-20,23,other,2789.1000000000004,1394.5500000000002,1200.0000000000002,600.0000000000001,34.99111111111111,10.148754165468349
IB,TAJO,Hydro,2025-03-20,1,flat,231.46200000000022,149.1310000000001,230.4038298038402,148.4492207899201,-3.2399999999999998,2.2655330498582447
IB,TAJO,Hydro,2025-03-20,2,flat,42.08400000000046,21.376000000000303,41.925610284062856,21.295548080793907,-3.969,2.08128405878038
IB,TAJO,Hydro,2025-03-20,3,flat,40.08,20.04,39.87048790106667,19.935243950533334,-2.8216666666666668,1.3692102346486705
IB,TAJO,Hydro,2025-03-20,4,other,43.085999999999544,21.54299999999977,42.85299780575955,21.426498902879775,-2.72,1.3682105101189654
IB,TAJO,Hydro,2025-03-20,5,critical,349.69799999999975,232.29699999999988,348.33290489927975,231.39019613891983,-3.81,1.5541814565873573
IB,TAJO,Hydro,2025-03-20,6,critical,519.0359999999996,345.1889999999997,517.172315912481,343.94954214642803,-4.2090000000000005,2.8107193622511186
IB,TAJO,Hydro,2025-03-20,11,midday,8640.246,5422.323,8529.137351779946,5352.595010919306,-0.11333333333333336,1.7221691748102643
IB,TAJO,Hydro,2025-03-20,12,midday,0.5239999999999998,0.27866666666666656,0.5238820930133311,0.2786039629511099,-0.7400000000000001,1.2663332894621384
IB,TAJO,Hydro,2025-03-20,13,midday,2.2940000000000005,1.1470000000000002,2.293500505006416,1.146750252503208,-0.7277777777777779,0.8490255852708117
IB,TAJO,Hydro,2025-03-20,14,midday,6.848000000000002,3.487333333333334,6.846505323258286,3.486572171530772,-0.7286666666666667,1.7352474778900588
IB,TAJO,Hydro,2025-03-20,15,other,17.9,9.336333333333332,17.89995135619752,9.336307961559335,-0.07222222222222223,0.1563471919941143
IB,TAJO,Hydro,2025-03-20,16,critical,0.0,0.0,0.0,0.0,2.274,2.7668930486842354
GE,ACC1EBR,Hydro,2025-03-19,5,critical,0.0,0.0,0.0,0.0,16.89833333333333,3.338630956944278
GE,ACC1EBR,Hydro,2025-03-19,6,critical,0.0,0.0,0.0,0.0,16.843999999999998,6.646372778524474
GE,ACC1EBR,Hydro,2025-03-19,7,critical,0.0,0.0,0.0,0.0,42.47833333333333,35.29415272628975
GE,ACC1EBR,Hydro,2025-03-19,8,critical,0.0,0.0,0.0,0.0,33.373999999999995,28.57064740836884
GE,ACC1EBR,Hydro,2025-03-19,9,other,0.0,0.0,0.0,0.0,7.821666666666666,4.3091828304989175
GE,ACC1EBR,Hydro,2025-03-19,10,other,0.0,0.0,0.0,0.0,2.2880000000000003,4.418244498038157
GE,ACC1EBR,Hydro,2025-03-19,11,midday,0.0,0.0,0.0,0.0,-0.75,3.1035141372321795
GN,ACE4,CCGT,2025-03-19,9,other,0.0,0.0,0.0,0.0,7.821666666666666,4.3091828304989175
GN,UFBG,Hydro_pump,2025-03-20,0,other,0.0,0.0,0.0,0.0,-0.3283333333333333,4.5148307461815955
GN,UFBG,Hydro_pump,2025-03-20,1,flat,0.0,0.0,0.0,0.0,-3.2399999999999998,2.2655330498582447
GN,UFBG,Hydro_pump,2025-03-20,2,flat,0.0,0.0,0.0,0.0,-3.969,2.08128405878038
GN,UFBG,Hydro_pump,2025-03-20,3,flat,0.0,0.0,0.0,0.0,-2.8216666666666668,1.3692102346486705
GN,UFBG,Hydro_pump,2025-03-20,4,other,0.0,0.0,0.0,0.0,-2.72,1.3682105101189654
GN,UFBG,Hydro_pump,2025-03-20,5,critical,0.0,0.0,0.0,0.0,-3.81,1.5541814565873573
GN,UFBG,Hydro_pump,2025-03-20,6,critical,0.0,0.0,0.0,0.0,-4.2090000000000005,2.8107193622511186
GN,UFBG,Hydro_pump,2025-03-20,7,critical,0.0,0.0,0.0,0.0,3.6466666666666665,7.60638328423349
GN,UFBG,Hydro_pump,2025-03-20,8,critical,0.0,0.0,0.0,0.0,9.653,6.838947368646078
GN,UFBG,Hydro_pump,2025-03-20,9,other,0.0,0.0,0.0,0.0,3.15,3.754330832518626
GN,UFBG,Hydro_pump,2025-03-20,10,other,0.0,0.0,0.0,0.0,0.21899999999999994,1.742721052454083
GN,UFBG,Hydro_pump,2025-03-20,11,midday,0.0,0.0,0.0,0.0,-0.11333333333333336,1.7221691748102643
GN,UFBG,Hydro_pump,2025-03-20,12,midday,0.0,0.0,0.0,0.0,-0.7400000000000001,1.2663332894621384
GN,UFBG,Hydro_pump,2025-03-20,13,midday,0.0,0.0,0.0,0.0,-0.7277777777777779,0.8490255852708117
GN,UFBG,Hydro_pump,2025-03-20,14,midday,0.0,0.0,0.0,0.0,-0.7286666666666667,1.7352474778900588
GN,UFBG,Hydro_pump,2025-03-20,15,other,0.0,0.0,0.0,0.0,-0.07222222222222223,0.1563471919941143
GN,UFBG,Hydro_pump,2025-03-20,16,critical,0.0,0.0,0.0,0.0,2.274,2.7668930486842354
GN,UFBG,Hydro_pump,2025-03-20,17,critical,0.0,0.0,0.0,0.0,8.967777777777776,6.581479274786515
GN,UFBG,Hydro_pump,2025-03-20,18,critical,0.0,0.0,0.0,0.0,38.12533333333333,20.14488409592111
GN,UFBG,Hydro_pump,2025-03-20,21,critical,0.0,0.0,0.0,0.0,64.84222222222222,8.88069926551082
GN,UFBG,Hydro_pump,2025-03-20,22,critical,0.0,0.0,0.0,0.0,43.00666666666667,9.396448163813716
GN,UFBG,Hydro_pump,2025-03-20,23,other,0.0,0.0,0.0,0.0,34.99111111111111,10.148754165468349
GN,UFGC,Hydro,2025-03-20,0,other,0.0,0.0,0.0,0.0,-0.3283333333333333,4.5148307461815955
GN,UFGC,Hydro,2025-03-20,1,flat,0.0,0.0,0.0,0.0,-3.2399999999999998,2.2655330498582447
GN,UFGC,Hydro,2025-03-20,2,flat,0.0,0.0,0.0,0.0,-3.969,2.08128405878038
GN,UFGC,Hydro,2025-03-20,3,flat,0.0,0.0,0.0,0.0,-2.8216666666666668,1.3692102346486705
GN,UFGC,Hydro,2025-03-20,4,other,0.0,0.0,0.0,0.0,-2.72,1.3682105101189654
GN,UFGC,Hydro,2025-03-20,5,critical,0.0,0.0,0.0,0.0,-3.81,1.5541814565873573
GN,UFGC,Hydro,2025-03-20,6,critical,624.0,312.0,0.0,0.0,-4.2090000000000005,2.8107193622511186
GN,UFGC,Hydro,2025-03-20,7,critical,0.0,0.0,0.0,0.0,3.6466666666666665,7.60638328423349
GN,UFGC,Hydro,2025-03-20,8,critical,0.0,0.0,0.0,0.0,9.653,6.838947368646078
GN,UFGC,Hydro,2025-03-20,9,other,0.0,0.0,0.0,0.0,3.15,3.754330832518626
GN,UFGC,Hydro,2025-03-20,10,other,0.0,0.0,0.0,0.0,0.21899999999999994,1.742721052454083
GN,UFGC,Hydro,2025-03-20,11,midday,0.0,0.0,0.0,0.0,-0.11333333333333336,1.7221691748102643
GN,UFGC,Hydro,2025-03-20,12,midday,0.0,0.0,0.0,0.0,-0.7400000000000001,1.2663332894621384
