month,firm,bilateral_abs_mwh,auction_sell_mwh,bilateral_TWh,auction_TWh,total_TWh,bilat_share
2022-12-01,GN,979652.5,563908.0999999999,0.9796525,0.5639080999999999,1.5435606,0.6346705791790747
2022-12-01,HC,55580.3,901061.0000000007,0.055580300000000006,0.9010610000000007,0.9566413000000007,0.05809941510992675
2022-12-01,IB,4355347.200000009,1329120.5,4.355347200000009,1.3291205,5.684467700000009,0.7661838240368578
2023-01-01,GE,1154087.100000006,552833.4999999987,1.154087100000006,0.5528334999999988,1.7069206000000046,0.6761223105515294
2023-01-01,GN,1367944.5999999973,134167.29999999996,1.3679445999999973,0.13416729999999996,1.5021118999999972,0.9106808886874539
2023-01-01,HC,150643.0,125993.99999999996,0.150643,0.12599399999999997,0.27663699999999997,0.5445511627150382
2023-01-01,IB,4656371.4,1316341.6999999916,4.6563714,1.3163416999999915,5.972713099999992,0.7796074115798407
2023-02-01,GE,900573.1000000017,1027598.7000000003,0.9005731000000017,1.0275987000000002,1.9281718000000019,0.4670606115077509
2023-02-01,GN,997974.2999999982,330088.70000000007,0.9979742999999982,0.33008870000000007,1.3280629999999982,0.7514510230312865
2023-02-01,HC,77030.0,676875.4000000008,0.07703,0.6768754000000008,0.7539054000000008,0.1021746229699375
2023-02-01,IB,4182495.000000003,896028.4000000108,4.182495000000003,0.8960284000000108,5.078523400000014,0.8235651725066367
2023-03-01,GE,861016.4000000035,753418.8999999992,0.8610164000000036,0.7534188999999992,1.614435300000003,0.5333235714060527
2023-03-01,GN,935573.3000000017,299961.0000000001,0.9355733000000017,0.2999610000000001,1.2355343000000019,0.7572216327786289
2023-03-01,HC,69389.0,273320.9999999996,0.069389,0.2733209999999996,0.3427099999999996,0.20247147734235968
2023-03-01,IB,3819541.7999999914,1078760.8,3.819541799999991,1.0787608,4.898302599999991,0.7797684446853075
2023-04-01,GE,881936.4000000027,554409.5999999999,0.8819364000000027,0.5544095999999998,1.4363460000000026,0.6140138935883145
2023-04-01,GN,830394.6999999997,189447.00000000017,0.8303946999999997,0.18944700000000017,1.0198417,0.8142388176517981
2023-04-01,HC,35900.0,133105.1,0.0359,0.1331051,0.16900510000000002,0.2124196252065766
2023-04-01,IB,2906613.799999995,1337339.799999995,2.9066137999999953,1.337339799999995,4.2439535999999904,0.6848835010825759
2023-05-01,GE,265142.699999999,632512.9000000004,0.265142699999999,0.6325129000000004,0.8976555999999993,0.29537241231492256
2023-05-01,GN,841086.6999999995,117915.19999999995,0.8410866999999995,0.11791519999999996,0.9590018999999995,0.8770438306743709
2023-05-01,HC,24811.8,164282.4000000002,0.0248118,0.1642824000000002,0.18909420000000018,0.1312139663723159
2023-05-01,IB,3458053.1999999993,585509.8000000016,3.4580531999999993,0.5855098000000015,4.043563000000001,0.8551995356570428
2023-06-01,GE,489184.60000000364,1137183.8999999992,0.48918460000000363,1.1371838999999992,1.626368500000003,0.30078337105028946
2023-06-01,GN,811807.0999999996,302622.2999999998,0.8118070999999997,0.3026222999999998,1.1144293999999995,0.7284509005236223
2023-06-01,HC,30572.6,483680.9999999997,0.0305726,0.4836809999999997,0.5142535999999996,0.059450434571581064
2023-06-01,IB,3509134.2000000076,755154.9000000032,3.5091342000000076,0.7551549000000032,4.264289100000011,0.8229118893463389
2023-07-01,GE,972566.0000000054,961384.6000000003,0.9725660000000054,0.9613846000000004,1.9339506000000057,0.5028908184107714
2023-07-01,GN,826668.0,325906.30000000034,0.826668,0.3259063000000003,1.1525743000000004,0.717236190326298
2023-07-01,HC,20088.0,563644.8999999999,0.020088,0.5636448999999999,0.5837328999999999,0.03441299950713761
2023-07-01,IB,4059969.799999997,599501.4999999994,4.059969799999997,0.5995014999999995,4.659471299999996,0.8713370119910385
2023-08-01,GE,963997.400000006,960506.4999999984,0.963997400000006,0.9605064999999984,1.9245039000000044,0.500906961009538
2023-08-01,GN,791533.8000000026,558798.0000000005,0.7915338000000026,0.5587980000000005,1.350331800000003,0.5861772639880071
2023-08-01,HC,20542.0,392660.9999999993,0.020542,0.3926609999999993,0.4132029999999993,0.049714063063433796
2023-08-01,IB,3891122.5999999978,713827.7000000017,3.891122599999998,0.7138277000000017,4.6049503,0.8449868829203212
2023-09-01,GE,749851.8000000028,992503.1999999993,0.7498518000000028,0.9925031999999993,1.742355000000002,0.43036683109928914
2023-09-01,GN,745831.0999999988,300488.5000000001,0.7458310999999989,0.3004885000000001,1.046319599999999,0.7128138477000714
2023-09-01,HC,24008.0,379176.89999999915,0.024008,0.37917689999999915,0.4031848999999992,0.05954588081051659
2023-09-01,IB,3731974.1000000155,787801.7000000043,3.7319741000000155,0.7878017000000043,4.51977580000002,0.8256989428546431
2023-10-01,GE,750200.1000000034,705732.3,0.7502001000000034,0.7057323000000001,1.4559324000000036,0.5152712447363638
2023-10-01,GN,819884.4999999986,303734.1999999996,0.8198844999999986,0.3037341999999996,1.1236186999999982,0.729682142171539
2023-10-01,HC,39163.3,254528.39999999944,0.039163300000000005,0.25452839999999943,0.29369169999999944,0.13334833772966712
2023-10-01,IB,2885680.099999993,1094962.800000003,2.885680099999993,1.0949628000000031,3.980642899999996,0.7249281516812262
2023-11-01,GE,1128517.3000000038,386242.90000000095,1.1285173000000037,0.38624290000000094,1.5147602000000047,0.7450138312321648
2023-11-01,GN,1069307.5000000016,217497.90000000002,1.0693075000000016,0.21749790000000002,1.2868054000000018,0.8309784059034879
2023-11-01,HC,115593.0,65024.50000000011,0.115593,0.06502450000000011,0.1806175000000001,0.6399878195634418
2023-11-01,IB,3569570.5999999978,824615.100000001,3.569570599999998,0.824615100000001,4.394185699999999,0.8123394967126671
2023-12-01,GE,1182147.7999999959,581186.8000000014,1.1821477999999959,0.5811868000000014,1.7633345999999972,0.6704046980079661
2023-12-01,GN,1293134.4999999981,124111.50000000015,1.293134499999998,0.12411150000000015,1.4172459999999982,0.9124276942746705
2023-12-01,HC,101684.0,101691.30000000005,0.101684,0.10169130000000004,0.20337530000000004,0.4999820528844947
2023-12-01,IB,4773499.499999994,949522.1000000017,4.7734994999999945,0.9495221000000017,5.7230215999999965,0.8340872765533504
2024-01-01,GE,1282627.6999999974,497199.3000000017,1.2826276999999975,0.4971993000000017,1.7798269999999992,0.7206474000001113
2024-01-01,GN,1274084.7999999954,196763.9,1.2740847999999954,0.1967639,1.4708486999999955,0.866224241827184
2024-01-01,HC,88785.0,273357.5000000001,0.088785,0.27335750000000014,0.36214250000000014,0.2451659222543611
2024-01-01,IB,5284236.300000001,957544.1000000036,5.284236300000001,0.9575441000000036,6.241780400000004,0.8465911905519773
2024-02-01,GE,581143.6000000046,774808.0999999993,0.5811436000000046,0.7748080999999993,1.3559517000000039,0.4285872424511898
2024-02-01,GN,1037607.2999999977,154289.3000000001,1.0376072999999977,0.1542893000000001,1.1918965999999978,0.870551438774135
2024-02-01,HC,66438.0,21271.199999999993,0.066438,0.021271199999999994,0.08770919999999999,0.7574804011437798
2024-02-01,IB,3739168.699999996,1523101.4000000001,3.739168699999996,1.5231014,5.262270099999996,0.7105619112937588
2024-03-01,GE,111162.39999999899,1306716.1999999972,0.111162399999999,1.3067161999999972,1.4178785999999963,0.07840050622105396
2024-03-01,GN,1173018.9,255911.30000000008,1.1730189,0.25591130000000006,1.4289302,0.8209070673990935
2024-03-01,HC,154721.0,17892.099999999995,0.154721,0.017892099999999994,0.1726131,0.8963456423643397
2024-03-01,IB,2500178.2999999914,2171334.3999999943,2.5001782999999915,2.1713343999999943,4.671512699999986,0.5351967254632528
2024-04-01,GE,41561.000000000015,1282350.3000000005,0.041561000000000015,1.2823503000000005,1.3239113000000005,0.03139258649729782
2024-04-01,GN,484331.2000000004,366.4000000000001,0.4843312000000004,0.00036640000000000007,0.4846976000000004,0.9992440647529511
2024-04-01,HC,94001.6,21504.69999999998,0.0940016,0.021504699999999977,0.11550629999999998,0.8138222763606835
2024-04-01,IB,2370770.900000006,1942971.8999999862,2.370770900000006,1.942971899999986,4.313742799999992,0.5495855942083544
2024-05-01,GE,117256.49999999965,1246003.8000000005,0.11725649999999965,1.2460038000000004,1.3632603,0.08601182033981306
2024-05-01,GN,766213.9000000004,192215.40000000026,0.7662139000000003,0.19221540000000026,0.9584293000000006,0.7994474918494248
2024-05-01,HC,61729.79999999999,23746.09999999999,0.06172979999999999,0.023746099999999992,0.08547589999999998,0.7221895294463118
2024-05-01,IB,2321895.9000000013,938776.3000000039,2.3218959000000012,0.9387763000000039,3.260672200000005,0.7120911755557635
2024-06-01,GE,291410.39999999944,1119625.0999999999,0.29141039999999946,1.1196251,1.4110354999999994,0.20652237310825955
2024-06-01,GN,701950.3000000013,145547.30000000005,0.7019503000000014,0.14554730000000005,0.8474976000000014,0.8282622865244694
2024-06-01,HC,37264.39999999999,36361.80000000002,0.03726439999999999,0.03636180000000002,0.0736262,0.5061296114698298
2024-06-01,IB,2593091.6000000057,1467321.2000000016,2.5930916000000055,1.4673212000000015,4.060412800000007,0.6386275799347301
2024-07-01,GE,306863.4999999998,1323996.7999999989,0.30686349999999984,1.3239967999999989,1.6308602999999988,0.18816050645171759
2024-07-01,GN,754709.4,172636.40000000008,0.7547094,0.17263640000000008,0.9273458000000001,0.813838160479079
2024-07-01,HC,27605.0,34869.79999999998,0.027605,0.03486979999999998,0.06247479999999998,0.4418581572089868
2024-07-01,IB,2741898.999999996,2327297.9000000046,2.7418989999999956,2.3272979000000045,5.0691969,0.5408941601775216
2024-08-01,GE,434733.70000000147,1193084.499999998,0.43473370000000144,1.1930844999999979,1.6278181999999992,0.26706526564207334
2024-08-01,GN,804578.7999999982,186211.99999999983,0.8045787999999982,0.18621199999999982,0.990790799999998,0.8120571971399005
2024-08-01,HC,26452.0,32889.49999999992,0.026452,0.03288949999999992,0.05934149999999992,0.445758870267857
2024-08-01,IB,3194742.9999999898,1810316.2999999924,3.1947429999999897,1.8103162999999924,5.005059299999982,0.6383027270026553
2024-09-01,GE,279162.9,1136956.0999999978,0.27916290000000005,1.1369560999999977,1.4161189999999977,0.19713237376237486
2024-09-01,GN,717682.5000000062,216483.4999999998,0.7176825000000062,0.2164834999999998,0.934166000000006,0.7682601379198146
2024-09-01,HC,31839.0,24005.29999999995,0.031839,0.024005299999999948,0.055844299999999944,0.5701387608045948
2024-09-01,IB,3089414.7999999914,1722642.3999999985,3.0894147999999912,1.7226423999999985,4.812057199999989,0.6420153941644746
2024-10-01,GE,317023.40000000095,1254010.8999999985,0.31702340000000095,1.2540108999999986,1.5710342999999996,0.20179279344824047
2024-10-01,GN,902828.0999999978,190151.29999999978,0.9028280999999978,0.19015129999999977,1.0929793999999975,0.8260248088847785
2024-10-01,HC,66466.3,31172.099999999955,0.0664663,0.031172099999999956,0.09763839999999996,0.6807393402595704
2024-10-01,IB,3170848.899999997,1644902.7999999989,3.170848899999997,1.6449027999999988,4.815751699999996,0.6584328049969851
2024-11-01,GE,592800.5000000019,542177.9999999991,0.5928005000000018,0.542177999999999,1.1349785000000008,0.5223010832363798
2024-11-01,GN,846435.8000000017,303174.10000000003,0.8464358000000016,0.30317410000000006,1.1496099000000017,0.7362808897174601
2024-11-01,HC,53448.0,146456.4999999997,0.053448,0.1464564999999997,0.1999044999999997,0.26736766806149975
2024-11-01,IB,3067315.500000003,1473882.0000000072,3.067315500000003,1.4738820000000072,4.54119750000001,0.6754419952006043
2024-12-01,GE,521741.0000000002,913064.6999999982,0.5217410000000001,0.9130646999999982,1.4348056999999983,0.36363181439828457
2024-12-01,GN,787312.7999999957,684815.7000000007,0.7873127999999957,0.6848157000000007,1.4721284999999964,0.534812552029254
2024-12-01,HC,76825.29999999999,305280.29999999923,0.07682529999999999,0.3052802999999992,0.3821055999999992,0.20105777041739284
2024-12-01,IB,2810344.2000000034,2286953.700000008,2.8103442000000034,2.286953700000008,5.097297900000012,0.5513399952551326
2025-01-01,GE,477964.70000000275,1171441.1999999988,0.47796470000000274,1.1714411999999987,1.6494059000000014,0.2897799140890683
2025-01-01,GN,954182.600000001,257150.7999999997,0.954182600000001,0.2571507999999997,1.2113334000000007,0.7877126148754756
2025-01-01,HC,84036.0,181937.19999999958,0.084036,0.18193719999999958,0.2659731999999996,0.3159566452559887
2025-01-01,IB,3744391.700000011,1947530.1999999993,3.744391700000011,1.9475301999999992,5.69192190000001,0.6578431267653205
2025-02-01,GE,549588.7000000047,1128952.999999999,0.5495887000000047,1.128952999999999,1.6785417000000038,0.3274203435041283
2025-02-01,GN,1122398.7999999968,176881.19999999984,1.1223987999999967,0.17688119999999985,1.2992799999999964,0.8638621390308476
2025-02-01,HC,119820.0,75033.09999999983,0.11982,0.07503309999999982,0.19485309999999983,0.6149247817971595
2025-02-01,IB,4202728.700000044,1792059.1999999993,4.202728700000044,1.7920591999999993,5.994787900000043,0.7010637857596286
2025-03-01,GE,371936.09999998484,1256545.1000000043,0.37193609999998484,1.2565451000000043,1.628481199999989,0.2283944696444683
2025-03-01,GN,888231.7000000003,262450.5,0.8882317000000003,0.2624505,1.1506822000000003,0.7719174764326763
2025-03-01,HC,85160.29999999999,20600.20000000001,0.0851603,0.020600200000000013,0.10576050000000001,0.8052183943911005
2025-03-01,IB,3951885.1999999625,2035019.5000000088,3.9518851999999627,2.0350195000000086,5.986904699999972,0.6600882088535636
2025-04-01,GE,161585.4000000045,1412369.899999996,0.16158540000000451,1.4123698999999958,1.5739553000000004,0.10266200062988096
2025-04-01,GN,622530.4000000131,318947.29999999877,0.622530400000013,0.31894729999999877,0.9414777000000119,0.66122692019153
2025-04-01,HC,90261.0,5210.599999999998,0.090261,0.0052105999999999975,0.09547159999999999,0.9454225130824245
2025-04-01,IB,2462624.400000023,1783671.699999989,2.4626244000000233,1.783671699999989,4.246296100000013,0.5799464620472453
2025-05-01,GE,79343.90000000014,1580617.4999999998,0.07934390000000013,1.5806174999999998,1.6599613999999998,0.04779864158287063
2025-05-01,GN,545907.8999999919,470485.7999999995,0.5459078999999919,0.4704857999999995,1.0163936999999914,0.5371027978626752
2025-05-01,HC,84241.0,2750.8000000000034,0.084241,0.0027508000000000033,0.0869918,0.9683786287902998
2025-05-01,IB,2246635.5000000084,1763064.7999999896,2.2466355000000084,1.7630647999999896,4.009700299999998,0.5603001052223304
2025-06-01,GE,587452.2999999896,1284144.300000018,0.5874522999999896,1.284144300000018,1.8715966000000075,0.31387762726219276
2025-06-01,GN,727718.9999999837,274968.89999999997,0.7277189999999837,0.27496889999999996,1.0026878999999838,0.7257682076346942
2025-06-01,HC,34827.0,19996.700000000033,0.034827,0.019996700000000034,0.05482370000000003,0.6352544611180927
2025-06-01,IB,2825981.1999999615,1740161.4999999898,2.8259811999999616,1.7401614999999897,4.5661426999999515,0.6188990107558381
2025-07-01,GE,320902.3999999987,1510762.5000000186,0.3209023999999987,1.5107625000000187,1.8316649000000174,0.1751971116550826
2025-07-01,GN,726209.7999999931,363112.3,0.726209799999993,0.3631123,1.089322099999993,0.666662137856193
2025-07-01,HC,22262.0,23205.499999999975,0.022262,0.023205499999999976,0.04546749999999998,0.4896244570297468
2025-07-01,IB,3255160.7000000547,1704749.4999999823,3.255160700000055,1.7047494999999824,4.959910200000037,0.6562942812956635
2025-08-01,GE,275469.6000000041,1360564.499999986,0.2754696000000041,1.360564499999986,1.63603409999999,0.16837644154238945
2025-08-01,GN,699924.8000000002,252369.7000000001,0.6999248000000001,0.2523697000000001,0.9522945000000003,0.7349877585137791
2025-08-01,HC,26603.0,11629.200000000033,0.026603,0.011629200000000034,0.038232200000000036,0.6958270776989024
2025-08-01,IB,3043298.099999963,2025299.6999999802,3.043298099999963,2.02529969999998,5.068597799999943,0.6004220930688162
2025-09-01,GE,174556.5000000024,1128931.1999999923,0.1745565000000024,1.1289311999999923,1.3034876999999947,0.13391495754045327
2025-09-01,GN,615682.5999999965,324935.5,0.6156825999999965,0.3249355,0.9406180999999965,0.6545510872053162
2025-09-01,HC,25682.0,24447.39999999996,0.025682,0.024447399999999963,0.05012939999999996,0.5123141310288976
2025-09-01,IB,2621060.4000000097,2013769.100000004,2.6210604000000095,2.013769100000004,4.634829500000014,0.565513877047689
2025-10-01,GE,193425.49999999953,1257819.7750000046,0.19342549999999953,1.2578197750000046,1.4512452750000042,0.133282432220149
2025-10-01,GN,203368.2499999984,621180.625,0.2033682499999984,0.621180625,0.8245488749999984,0.24664183793834996
2025-10-01,HC,28798.5,28969.650000000016,0.0287985,0.028969650000000017,0.05776815000000002,0.49851864738614604
2025-10-01,IB,2622936.8000000296,2010263.9000000015,2.6229368000000295,2.0102639000000013,4.633200700000031,0.5661176732533973
2025-11-01,GE,209049.35000000068,1376961.9749999843,0.2090493500000007,1.3769619749999842,1.5860113249999848,0.13180823283213486
2025-11-01,GN,437089.1749999982,155001.95000000013,0.43708917499999816,0.15500195000000014,0.5920911249999983,0.7382126779893879
2025-11-01,HC,48197.29999999993,1138.625,0.04819729999999993,0.001138625,0.049335924999999926,0.9769209759419734
2025-11-01,IB,2326409.44999999,1655874.5500000103,2.32640944999999,1.6558745500000103,3.9822840000000004,0.5841897388533791
2025-12-01,GE,330556.5999999996,1544368.0000000056,0.33055659999999965,1.5443680000000055,1.8749246000000053,0.17630394310256461
2025-12-01,GN,892252.8499999964,283996.8999999989,0.8922528499999963,0.28399689999999894,1.1762497499999953,0.758557313189652
2025-12-01,HC,73790.05,30221.42500000025,0.07379005000000001,0.03022142500000025,0.10401147500000026,0.7094414342263662
2025-12-01,IB,3038564.449999961,2064929.3749999981,3.038564449999961,2.064929374999998,5.103493824999958,0.5953890715249344
2026-01-01,GE,248306.9750000104,1343484.625000006,0.2483069750000104,1.343484625000006,1.5917916000000165,0.1559921380411907
2026-01-01,GN,940046.9000000043,289875.8500000001,0.9400469000000043,0.2898758500000001,1.2299227500000045,0.7643137749911536
2026-01-01,HC,81384.25,26899.100000000144,0.08138425,0.026899100000000144,0.10828335000000015,0.7515860009872237
2026-01-01,IB,3230903.149999994,2327899.4000000064,3.230903149999994,2.3278994000000064,5.55880255,0.5812228660649215
2026-02-01,GE,1149.425000000003,42858.65000000002,0.001149425000000003,0.042858650000000026,0.04400807500000003,0.026118502115804933
2026-02-01,GN,40200.624999999956,10278.124999999996,0.040200624999999955,0.010278124999999996,0.05047874999999995,0.7963870935789812
2026-02-01,HC,4049.0,50.07500000000002,0.004049,5.007500000000002e-05,0.004099075,0.9877838292785567
2026-02-01,IB,113637.775,66208.40000000001,0.113637775,0.06620840000000001,0.179846175,0.6318609500591269
