tech,firm,reform,year,PC,hour_class,coef,n_rows
Nuclear,GE,MTU15-IDA,real,PC3,Flat,90.92998073390169,7307
Nuclear,GE,MTU15-IDA,real,PC3,Midday,175.25128366270974,7307
Nuclear,GE,MTU15-IDA,real,PC4,Critical,-8.880647105128947,7307
Nuclear,GE,MTU15-IDA,real,PC4,Flat,47.92073524077853,7307
Nuclear,GE,MTU15-IDA,real,PC4,Midday,-68.64083203011904,7307
Nuclear,GE,MTU15-IDA,real,PC5,Critical,30.81740073426498,7307
Nuclear,GE,MTU15-IDA,real,PC5,Flat,92.8600131772319,7307
Nuclear,GE,MTU15-IDA,real,PC5,Midday,-8.99136967644234,7307
Nuclear,GN,MTU15-IDA,real,PC1,Critical,-1602.3286320149325,2556
Nuclear,GN,MTU15-IDA,real,PC1,Flat,-1409.8666417301552,2556
Nuclear,GN,MTU15-IDA,real,PC1,Midday,-1658.97508823845,2556
Nuclear,GN,MTU15-IDA,real,PC2,Critical,-269.1333427421666,2556
Nuclear,GN,MTU15-IDA,real,PC2,Flat,-162.60358057632462,2556
Nuclear,GN,MTU15-IDA,real,PC2,Midday,-299.2777884693822,2556
Nuclear,GN,MTU15-IDA,real,PC3,Critical,-34.54287971875639,2556
Nuclear,GN,MTU15-IDA,real,PC3,Flat,5.564620857322694,2556
Nuclear,GN,MTU15-IDA,real,PC3,Midday,-28.643630871403776,2556
Nuclear,GN,MTU15-IDA,real,PC4,Critical,20.648242892840397,2556
Nuclear,GN,MTU15-IDA,real,PC4,Flat,68.07968132953503,2556
Nuclear,GN,MTU15-IDA,real,PC4,Midday,8.532879182775014,2556
Nuclear,GN,MTU15-IDA,real,PC5,Critical,60.30517782116659,2556
Nuclear,GN,MTU15-IDA,real,PC5,Flat,86.31104634361795,2556
Nuclear,GN,MTU15-IDA,real,PC5,Midday,26.252679155844483,2556
Nuclear,IB,MTU15-IDA,real,PC1,Critical,-800.2425365047833,4779
Nuclear,IB,MTU15-IDA,real,PC1,Flat,-634.093279098068,4779
Nuclear,IB,MTU15-IDA,real,PC1,Midday,-1002.3524149177846,4779
Nuclear,IB,MTU15-IDA,real,PC2,Critical,-52.56931078021408,4779
Nuclear,IB,MTU15-IDA,real,PC2,Flat,-9.776561049776376,4779
Nuclear,IB,MTU15-IDA,real,PC2,Midday,-115.92054507553136,4779
Nuclear,IB,MTU15-IDA,real,PC3,Critical,161.32613281462847,4779
Nuclear,IB,MTU15-IDA,real,PC3,Flat,124.15849354111809,4779
Nuclear,IB,MTU15-IDA,real,PC3,Midday,250.25467290092138,4779
Nuclear,IB,MTU15-IDA,real,PC4,Critical,-0.000763710139614339,4779
Nuclear,IB,MTU15-IDA,real,PC4,Flat,6.433163645559843,4779
Nuclear,IB,MTU15-IDA,real,PC4,Midday,54.13316002238515,4779
Nuclear,IB,MTU15-IDA,real,PC5,Critical,50.11861184934074,4779
Nuclear,IB,MTU15-IDA,real,PC5,Flat,53.064333977564175,4779
Nuclear,IB,MTU15-IDA,real,PC5,Midday,27.276668825460753,4779
Nuclear,GE,MTU15-IDA,p23,PC1,Critical,-3.8193347743904855,7716
Nuclear,GE,MTU15-IDA,p23,PC1,Flat,-382.2767154958821,7716
Nuclear,GE,MTU15-IDA,p23,PC1,Midday,497.823171379769,7716
Nuclear,GE,MTU15-IDA,p23,PC2,Critical,-1080.3874385366348,7716
Nuclear,GE,MTU15-IDA,p23,PC2,Flat,-653.3324652524683,7716
Nuclear,GE,MTU15-IDA,p23,PC2,Midday,-993.7584081952389,7716
Nuclear,GE,MTU15-IDA,p23,PC3,Critical,1206.5553911002764,7716
Nuclear,GE,MTU15-IDA,p23,PC3,Flat,1282.252271386948,7716
Nuclear,GE,MTU15-IDA,p23,PC3,Midday,1054.3106594808169,7716
Nuclear,GE,MTU15-IDA,p23,PC4,Critical,56.97076083086227,7716
Nuclear,GE,MTU15-IDA,p23,PC4,Flat,-17.115131186707224,7716
Nuclear,GE,MTU15-IDA,p23,PC4,Midday,10.710482553197103,7716
Nuclear,GE,MTU15-IDA,p23,PC5,Critical,-535.6612985332616,7716
Nuclear,GE,MTU15-IDA,p23,PC5,Flat,-478.5059766981882,7716
Nuclear,GE,MTU15-IDA,p23,PC5,Midday,-520.5217951969189,7716
Nuclear,GN,MTU15-IDA,p23,PC1,Critical,-397.5706799234748,2232
Nuclear,GN,MTU15-IDA,p23,PC1,Flat,-485.1661458128191,2232
Nuclear,GN,MTU15-IDA,p23,PC1,Midday,-480.7262966374516,2232
Nuclear,GN,MTU15-IDA,p23,PC2,Critical,-176.24301983242165,2232
Nuclear,GN,MTU15-IDA,p23,PC2,Flat,-180.75439210002315,2232
Nuclear,GN,MTU15-IDA,p23,PC2,Midday,-180.7645456373507,2232
Nuclear,GN,MTU15-IDA,p23,PC3,Critical,114.4879931133192,2232
Nuclear,GN,MTU15-IDA,p23,PC3,Flat,118.35832366186995,2232
Nuclear,GN,MTU15-IDA,p23,PC3,Midday,103.88758306807983,2232
Nuclear,GN,MTU15-IDA,p23,PC4,Critical,-44.63045986916683,2232
Nuclear,GN,MTU15-IDA,p23,PC4,Flat,-33.09294895681958,2232
Nuclear,GN,MTU15-IDA,p23,PC4,Midday,-38.536754905711106,2232
Nuclear,GN,MTU15-IDA,p23,PC5,Critical,-264.18185607196546,2232
Nuclear,GN,MTU15-IDA,p23,PC5,Flat,-227.15621413164655,2232
Nuclear,GN,MTU15-IDA,p23,PC5,Midday,-234.12494161963977,2232
Nuclear,IB,MTU15-IDA,p23,PC1,Critical,-587.9142360023574,6357
Nuclear,IB,MTU15-IDA,p23,PC1,Flat,-588.5244566013783,6357
Nuclear,IB,MTU15-IDA,p23,PC1,Midday,-120.69026587856513,6357
Nuclear,IB,MTU15-IDA,p23,PC2,Critical,22.813166010117506,6357
Nuclear,IB,MTU15-IDA,p23,PC2,Flat,35.532905642334306,6357
Nuclear,IB,MTU15-IDA,p23,PC2,Midday,56.56293111986942,6357
Nuclear,IB,MTU15-IDA,p23,PC3,Critical,-746.7827843183709,6357
Nuclear,IB,MTU15-IDA,p23,PC3,Flat,-485.8072911966508,6357
Nuclear,IB,MTU15-IDA,p23,PC3,Midday,-653.233513517418,6357
Nuclear,IB,MTU15-IDA,p23,PC4,Critical,-193.3895240474968,6357
Nuclear,IB,MTU15-IDA,p23,PC4,Flat,-105.56186642753099,6357
Nuclear,IB,MTU15-IDA,p23,PC4,Midday,-184.7640707240471,6357
Nuclear,IB,MTU15-IDA,p23,PC5,Critical,116.70069380775378,6357
Nuclear,IB,MTU15-IDA,p23,PC5,Flat,159.76678375705194,6357
Nuclear,IB,MTU15-IDA,p23,PC5,Midday,57.74331747570699,6357
Nuclear,GE,MTU15-IDA,p22,PC1,Critical,-1349.0843144521398,7632
Nuclear,GE,MTU15-IDA,p22,PC1,Flat,-3532.1839860211576,7632
Nuclear,GE,MTU15-IDA,p22,PC1,Midday,99.94909727053755,7632
Nuclear,GE,MTU15-IDA,p22,PC2,Critical,-382.2309731673551,7632
Nuclear,GE,MTU15-IDA,p22,PC2,Flat,-1039.9885543897092,7632
Nuclear,GE,MTU15-IDA,p22,PC2,Midday,-78.88396667403833,7632
Nuclear,GE,MTU15-IDA,p22,PC3,Critical,-1104.9498878298832,7632
Nuclear,GE,MTU15-IDA,p22,PC3,Flat,-1980.2003640527953,7632
Nuclear,GE,MTU15-IDA,p22,PC3,Midday,-814.5917855292207,7632
Nuclear,GE,MTU15-IDA,p22,PC4,Critical,-43.91006232154007,7632
Nuclear,GE,MTU15-IDA,p22,PC4,Flat,-68.837023565875,7632
Nuclear,GE,MTU15-IDA,p22,PC4,Midday,-66.19887603797802,7632
Nuclear,GE,MTU15-IDA,p22,PC5,Critical,-70.98227474786867,7632
Nuclear,GE,MTU15-IDA,p22,PC5,Flat,-22.193399835847366,7632
Nuclear,GE,MTU15-IDA,p22,PC5,Midday,-66.78027892001717,7632
Nuclear,GN,MTU15-IDA,p22,PC1,Critical,-324.09770514987594,2664
Nuclear,GN,MTU15-IDA,p22,PC1,Flat,-375.748961250207,2664
Nuclear,GN,MTU15-IDA,p22,PC1,Midday,-346.75125668072377,2664
Nuclear,GN,MTU15-IDA,p22,PC2,Critical,-1.9966542326121175,2664
Nuclear,GN,MTU15-IDA,p22,PC2,Flat,5.865928442281449,2664
Nuclear,GN,MTU15-IDA,p22,PC2,Midday,-7.597050683696414,2664
Nuclear,GN,MTU15-IDA,p22,PC3,Critical,-175.8765833389641,2664
Nuclear,GN,MTU15-IDA,p22,PC3,Flat,-205.9937405814769,2664
Nuclear,GN,MTU15-IDA,p22,PC3,Midday,-188.70788204571664,2664
Nuclear,GN,MTU15-IDA,p22,PC4,Critical,-16.30524484186921,2664
Nuclear,GN,MTU15-IDA,p22,PC4,Flat,-11.817023297661045,2664
Nuclear,GN,MTU15-IDA,p22,PC4,Midday,-18.43802880099805,2664
Nuclear,GN,MTU15-IDA,p22,PC5,Critical,94.8383641745552,2664
Nuclear,GN,MTU15-IDA,p22,PC5,Flat,117.78749596607308,2664
Nuclear,GN,MTU15-IDA,p22,PC5,Midday,100.84356111220549,2664
Nuclear,IB,MTU15-IDA,p22,PC1,Critical,1242.4312761237634,6861
Nuclear,IB,MTU15-IDA,p22,PC1,Flat,1334.4700438077043,6861
Nuclear,IB,MTU15-IDA,p22,PC1,Midday,1670.1588250072537,6861
Nuclear,IB,MTU15-IDA,p22,PC2,Critical,138.46282868571322,6861
Nuclear,IB,MTU15-IDA,p22,PC2,Flat,177.24272069973853,6861
Nuclear,IB,MTU15-IDA,p22,PC2,Midday,411.1544861551781,6861
Nuclear,IB,MTU15-IDA,p22,PC3,Critical,954.5765758660871,6861
Nuclear,IB,MTU15-IDA,p22,PC3,Flat,496.7173099899594,6861
Nuclear,IB,MTU15-IDA,p22,PC3,Midday,1119.1041984568806,6861
Nuclear,IB,MTU15-IDA,p22,PC4,Critical,390.61660550766084,6861
Nuclear,IB,MTU15-IDA,p22,PC4,Flat,191.95663121750968,6861
Nuclear,IB,MTU15-IDA,p22,PC4,Midday,342.99858972131375,6861
Nuclear,IB,MTU15-IDA,p22,PC5,Critical,328.3803144739798,6861
Nuclear,IB,MTU15-IDA,p22,PC5,Flat,404.0670665946804,6861
Nuclear,IB,MTU15-IDA,p22,PC5,Midday,284.2202898908132,6861
Nuclear,GE,MTU15-DA,real,PC1,Critical,-735.701416015625,26601
Nuclear,GE,MTU15-DA,real,PC1,Flat,-704.5671501159668,26601
Nuclear,GE,MTU15-DA,real,PC1,Midday,-1043.1143798828125,26601
Nuclear,GE,MTU15-DA,real,PC2,Critical,4743.462890625,26601
Nuclear,GE,MTU15-DA,real,PC2,Flat,4837.053871154785,26601
Nuclear,GE,MTU15-DA,real,PC2,Midday,4631.180374145508,26601
Nuclear,GE,MTU15-DA,real,PC3,Critical,-3788.151123046875,26601
Nuclear,GE,MTU15-DA,real,PC3,Flat,-3780.6020369529724,26601
Nuclear,GE,MTU15-DA,real,PC3,Midday,-3661.2053833007812,26601
Nuclear,GE,MTU15-DA,real,PC4,Critical,2562.95751953125,26601
Nuclear,GE,MTU15-DA,real,PC4,Flat,2480.179801940918,26601
Nuclear,GE,MTU15-DA,real,PC4,Midday,2715.629409790039,26601
Nuclear,GE,MTU15-DA,real,PC5,Critical,-361.48345947265625,26601
Nuclear,GE,MTU15-DA,real,PC5,Flat,-449.2797622680664,26601
Nuclear,GE,MTU15-DA,real,PC5,Midday,-383.3869171142578,26601
Nuclear,GN,MTU15-DA,real,PC1,Critical,1894.406494140625,7392
Nuclear,GN,MTU15-DA,real,PC1,Flat,1887.8437747955322,7392
Nuclear,GN,MTU15-DA,real,PC1,Midday,1904.3713388442993,7392
Nuclear,GN,MTU15-DA,real,PC2,Critical,284.1047058105469,7392
Nuclear,GN,MTU15-DA,real,PC2,Flat,280.5234405994415,7392
Nuclear,GN,MTU15-DA,real,PC2,Midday,289.5310797691345,7392
Nuclear,GN,MTU15-DA,real,PC3,Critical,715.931640625,7392
Nuclear,GN,MTU15-DA,real,PC3,Flat,718.4064743518829,7392
Nuclear,GN,MTU15-DA,real,PC3,Midday,711.875584602356,7392
Nuclear,GN,MTU15-DA,real,PC4,Critical,180.2294464111328,7392
Nuclear,GN,MTU15-DA,real,PC4,Flat,179.05598270893097,7392
Nuclear,GN,MTU15-DA,real,PC4,Midday,181.89012801647186,7392
Nuclear,GN,MTU15-DA,real,PC5,Critical,-59.968421936035156,7392
Nuclear,GN,MTU15-DA,real,PC5,Flat,-66.32106399536133,7392
Nuclear,GN,MTU15-DA,real,PC5,Midday,-50.29898643493652,7392
Nuclear,IB,MTU15-DA,real,PC1,Critical,5100.33642578125,22000
Nuclear,IB,MTU15-DA,real,PC1,Flat,5233.28987121582,22000
Nuclear,IB,MTU15-DA,real,PC1,Midday,4222.94384765625,22000
Nuclear,IB,MTU15-DA,real,PC2,Critical,109.12477111816406,22000
Nuclear,IB,MTU15-DA,real,PC2,Flat,456.19139099121094,22000
Nuclear,IB,MTU15-DA,real,PC2,Midday,-277.22129821777344,22000
Nuclear,IB,MTU15-DA,real,PC3,Critical,14.39229965209961,22000
Nuclear,IB,MTU15-DA,real,PC3,Flat,81.84518814086914,22000
Nuclear,IB,MTU15-DA,real,PC3,Midday,-370.4380226135254,22000
Nuclear,IB,MTU15-DA,real,PC4,Critical,-88.82827758789062,22000
Nuclear,IB,MTU15-DA,real,PC4,Flat,-97.73699188232422,22000
Nuclear,IB,MTU15-DA,real,PC4,Midday,-104.16945838928223,22000
Nuclear,IB,MTU15-DA,real,PC5,Critical,-1193.903076171875,22000
Nuclear,IB,MTU15-DA,real,PC5,Flat,-1205.404151916504,22000
Nuclear,IB,MTU15-DA,real,PC5,Midday,-1185.4587392807007,22000
Nuclear,GE,MTU15-DA,p23,PC1,Critical,-1411.4136075480192,13489
Nuclear,GE,MTU15-DA,p23,PC1,Flat,-2993.708295541682,13489
Nuclear,GE,MTU15-DA,p23,PC1,Midday,-1595.456450426297,13489
Nuclear,GE,MTU15-DA,p23,PC2,Critical,-1455.6935057613186,13489
Nuclear,GE,MTU15-DA,p23,PC2,Flat,-2659.0145613985783,13489
Nuclear,GE,MTU15-DA,p23,PC2,Midday,-1337.6025071543847,13489
Nuclear,GE,MTU15-DA,p23,PC3,Critical,-7867.757074201993,13489
Nuclear,GE,MTU15-DA,p23,PC3,Flat,-7210.513559657032,13489
Nuclear,GE,MTU15-DA,p23,PC3,Midday,-7750.696719372577,13489
Nuclear,GE,MTU15-DA,p23,PC4,Critical,-2773.490674565798,13489
Nuclear,GE,MTU15-DA,p23,PC4,Flat,-2785.2788044989175,13489
Nuclear,GE,MTU15-DA,p23,PC4,Midday,-2683.7705815224067,13489
Nuclear,GE,MTU15-DA,p23,PC5,Critical,-2190.634889106847,13489
Nuclear,GE,MTU15-DA,p23,PC5,Flat,-2590.0952246137927,13489
Nuclear,GE,MTU15-DA,p23,PC5,Midday,-2045.2292858764965,13489
Nuclear,GN,MTU15-DA,p23,PC1,Critical,-301.8846500465046,5021
Nuclear,GN,MTU15-DA,p23,PC1,Flat,-319.8285233542759,5021
Nuclear,GN,MTU15-DA,p23,PC1,Midday,-297.8969706493579,5021
Nuclear,GN,MTU15-DA,p23,PC2,Critical,-20.355051834182433,5021
Nuclear,GN,MTU15-DA,p23,PC2,Flat,-17.36025366255359,5021
Nuclear,GN,MTU15-DA,p23,PC2,Midday,-23.87451961254219,5021
Nuclear,GN,MTU15-DA,p23,PC3,Critical,-168.63835848715695,5021
Nuclear,GN,MTU15-DA,p23,PC3,Flat,-179.37951898849747,5021
Nuclear,GN,MTU15-DA,p23,PC3,Midday,-166.5207295856045,5021
Nuclear,GN,MTU15-DA,p23,PC4,Critical,-18.792349657246852,5021
Nuclear,GN,MTU15-DA,p23,PC4,Flat,-17.230106275517016,5021
Nuclear,GN,MTU15-DA,p23,PC4,Midday,-20.101004276585726,5021
Nuclear,GN,MTU15-DA,p23,PC5,Critical,96.40242668239027,5021
Nuclear,GN,MTU15-DA,p23,PC5,Flat,105.55797433590078,5021
Nuclear,GN,MTU15-DA,p23,PC5,Midday,94.53728580930282,5021
Nuclear,IB,MTU15-DA,p23,PC1,Critical,-9305.467990829391,9388
Nuclear,IB,MTU15-DA,p23,PC1,Flat,-9104.851686333908,9388
Nuclear,IB,MTU15-DA,p23,PC1,Midday,-8751.244491725312,9388
Nuclear,IB,MTU15-DA,p23,PC2,Critical,-3599.10717328207,9388
Nuclear,IB,MTU15-DA,p23,PC2,Flat,-3591.860605155951,9388
Nuclear,IB,MTU15-DA,p23,PC2,Midday,-3430.138855618694,9388
Nuclear,IB,MTU15-DA,p23,PC3,Critical,-359.2678321339839,9388
Nuclear,IB,MTU15-DA,p23,PC3,Flat,-308.44516943801784,9388
Nuclear,IB,MTU15-DA,p23,PC3,Midday,-609.011303553276,9388
Nuclear,IB,MTU15-DA,p23,PC4,Critical,-549.0261512794101,9388
Nuclear,IB,MTU15-DA,p23,PC4,Flat,-547.8784867461085,9388
Nuclear,IB,MTU15-DA,p23,PC4,Midday,-622.0842963341355,9388
Nuclear,IB,MTU15-DA,p23,PC5,Critical,-398.8491282640374,9388
Nuclear,IB,MTU15-DA,p23,PC5,Flat,-353.2917560296899,9388
Nuclear,IB,MTU15-DA,p23,PC5,Midday,-371.24682788367153,9388
Nuclear,GE,MTU15-DA,p22,PC1,Critical,-4063.424605914952,14294
Nuclear,GE,MTU15-DA,p22,PC1,Flat,-3045.797967897539,14294
Nuclear,GE,MTU15-DA,p22,PC1,Midday,-4095.7098164519616,14294
Nuclear,GE,MTU15-DA,p22,PC2,Critical,-937.4411238569891,14294
Nuclear,GE,MTU15-DA,p22,PC2,Flat,-794.0499865102458,14294
Nuclear,GE,MTU15-DA,p22,PC2,Midday,-856.9715792251568,14294
Nuclear,GE,MTU15-DA,p22,PC3,Critical,1577.275763409177,14294
Nuclear,GE,MTU15-DA,p22,PC3,Flat,1009.8873236913629,14294
Nuclear,GE,MTU15-DA,p22,PC3,Midday,1943.0361700013138,14294
Nuclear,GE,MTU15-DA,p22,PC4,Critical,620.7419782890828,14294
Nuclear,GE,MTU15-DA,p22,PC4,Flat,168.035788409082,14294
Nuclear,GE,MTU15-DA,p22,PC4,Midday,813.3362060254742,14294
Nuclear,GE,MTU15-DA,p22,PC5,Critical,-524.1407954444194,14294
Nuclear,GE,MTU15-DA,p22,PC5,Flat,-524.188464343152,14294
Nuclear,GE,MTU15-DA,p22,PC5,Midday,-592.9596265258051,14294
Nuclear,GN,MTU15-DA,p22,PC1,Critical,51.00288082845569,4312
Nuclear,GN,MTU15-DA,p22,PC1,Flat,51.36721373420554,4312
Nuclear,GN,MTU15-DA,p22,PC1,Midday,50.938168383104376,4312
Nuclear,GN,MTU15-DA,p22,PC2,Critical,1.9267491224235105,4312
Nuclear,GN,MTU15-DA,p22,PC2,Flat,1.9405126238981076,4312
Nuclear,GN,MTU15-DA,p22,PC2,Midday,1.924304463092919,4312
Nuclear,GN,MTU15-DA,p22,PC3,Critical,27.9499762466809,4312
Nuclear,GN,MTU15-DA,p22,PC3,Flat,28.1496335179078,4312
Nuclear,GN,MTU15-DA,p22,PC3,Midday,27.914513322390572,4312
Nuclear,GN,MTU15-DA,p22,PC4,Critical,2.9152527594761044,4312
Nuclear,GN,MTU15-DA,p22,PC4,Flat,2.9360775152010077,4312
Nuclear,GN,MTU15-DA,p22,PC4,Midday,2.9115538872485365,4312
Nuclear,GN,MTU15-DA,p22,PC5,Critical,-15.023003544548049,4312
Nuclear,GN,MTU15-DA,p22,PC5,Flat,-15.13031855184703,4312
Nuclear,GN,MTU15-DA,p22,PC5,Midday,-15.003942360571518,4312
Nuclear,IB,MTU15-DA,p22,PC1,Critical,-14998.55505191944,10374
Nuclear,IB,MTU15-DA,p22,PC1,Flat,-12598.460205510022,10374
Nuclear,IB,MTU15-DA,p22,PC1,Midday,-15126.40320319943,10374
Nuclear,IB,MTU15-DA,p22,PC2,Critical,-2036.7123950508558,10374
Nuclear,IB,MTU15-DA,p22,PC2,Flat,-1649.6374043254273,10374
Nuclear,IB,MTU15-DA,p22,PC2,Midday,-2014.905838204279,10374
Nuclear,IB,MTU15-DA,p22,PC3,Critical,549.0047148238598,10374
Nuclear,IB,MTU15-DA,p22,PC3,Flat,1543.3604580904039,10374
Nuclear,IB,MTU15-DA,p22,PC3,Midday,455.8317037266223,10374
Nuclear,IB,MTU15-DA,p22,PC4,Critical,1061.0470289598989,10374
Nuclear,IB,MTU15-DA,p22,PC4,Flat,1287.7914102888894,10374
Nuclear,IB,MTU15-DA,p22,PC4,Midday,1079.2128036717934,10374
Nuclear,IB,MTU15-DA,p22,PC5,Critical,1398.1786172704467,10374
Nuclear,IB,MTU15-DA,p22,PC5,Flat,1471.822962292925,10374
Nuclear,IB,MTU15-DA,p22,PC5,Midday,1535.7867963460994,10374
