reform,market,session,hour_class,price_eur,resid_real,resid_placebo,placebo_net
DA15,IDA,1.0,midday,98,1608.180048605775,124.08725079835783,1484.0927978074171
DA15,IDA,1.0,midday,99,1576.8746558628955,81.72959006079272,1495.1450658021026
DA15,IDA,1.0,midday,100,1547.1321203495947,-95.1168527102564,1642.248973059851
DA15,IDA,1.0,midday,101,1533.941769126326,-125.79635177085103,1659.7381208971772
DA15,IDA,1.0,midday,102,1364.1450693422669,-136.81823051166137,1500.9632998539282
DA15,IDA,1.0,midday,103,1340.6471039301637,-151.63738227684428,1492.2844862070078
DA15,IDA,1.0,midday,104,1351.0129255217762,-221.82160211288232,1572.8345276346586
DA15,IDA,1.0,midday,105,1301.7897390835085,-280.05609313095545,1581.8458322144638
DA15,IDA,1.0,midday,106,1197.89433068904,-238.27662197382648,1436.1709526628665
DA15,IDA,1.0,midday,107,1187.604356490162,-226.03306932212843,1413.6374258122905
DA15,IDA,1.0,midday,108,1170.2673900225059,-302.6949870678861,1472.962377090392
DA15,IDA,1.0,midday,109,1176.4209585348308,-280.24674638211565,1456.6677049169464
DA15,IDA,1.0,midday,110,1122.3763622406077,-425.4024458659438,1547.7788081065514
DA15,IDA,1.0,midday,111,1068.7024555029805,-467.8281422655596,1536.53059776854
DA15,IDA,1.0,midday,112,1028.1001604377193,-443.2698755812028,1471.370036018922
DA15,IDA,1.0,midday,113,1068.7694333561342,-388.79710030960456,1457.5665336657387
DA15,IDA,1.0,midday,114,1107.5973906350941,-422.9579223150764,1530.5553129501704
DA15,IDA,1.0,midday,115,1165.68412236065,-449.17827785339733,1614.8624002140473
DA15,IDA,1.0,midday,116,1094.421208741462,-600.2980649166883,1694.71927365815
DA15,IDA,1.0,midday,117,1089.4050515430815,-660.9194470758317,1750.3244986189134
DA15,IDA,1.0,midday,118,1056.0557148166276,-627.5857978838475,1683.6415127004752
DA15,IDA,1.0,midday,119,1018.0114647186568,-538.7479830281166,1556.7594477467733
DA15,IDA,1.0,midday,120,1057.684836860401,-382.3939284435274,1440.0787653039283
DA15,IDA,1.0,midday,121,1165.2118868648615,-370.30565925561456,1535.517546120476
DA15,IDA,1.0,midday,122,1197.1975900837738,-346.41347624237915,1543.611066326153
DA15,IDA,1.0,midday,123,1195.218177550865,-329.13285223687495,1524.35102978774
DA15,IDA,1.0,midday,124,1165.0713703343822,-232.50565710818364,1397.5770274425658
DA15,IDA,1.0,midday,125,1184.9169294746314,-284.28851545415597,1469.2054449287873
DA15,IDA,1.0,midday,126,1176.7914190497165,-315.1243540879008,1491.9157731376174
DA15,IDA,1.0,midday,127,1146.0716018785631,-306.88496996394355,1452.9565718425067
DA15,IDA,1.0,midday,128,1194.565368796372,-267.36146363276436,1461.9268324291363
DA15,IDA,1.0,midday,129,1158.7541673550984,-206.5587831971193,1365.3129505522177
DA15,IDA,1.0,midday,130,1202.5383994708736,-188.5491969487277,1391.0875964196014
DA15,IDA,1.0,midday,131,1211.962432080213,-237.44392320877972,1449.4063552889927
DA15,IDA,1.0,midday,132,1245.359807675346,-244.08908112201522,1489.4488887973612
DA15,IDA,1.0,midday,133,1280.671297779641,-196.212678917481,1476.883976697122
DA15,IDA,1.0,midday,134,1285.3461046353527,-216.88766914566375,1502.2337737810165
DA15,IDA,1.0,midday,135,1296.3728302880768,-187.21087051867931,1483.583700806756
DA15,IDA,1.0,midday,136,1250.2288283015064,-187.15782702103738,1437.3866553225437
DA15,IDA,1.0,midday,137,1252.8452121496982,-164.4062084331623,1417.2514205828606
DA15,IDA,1.0,midday,138,1254.972999739492,-156.62567806811654,1411.5986778076085
DA15,IDA,1.0,midday,139,1230.6196880667699,-82.77794422411068,1313.3976322908807
DA15,IDA,1.0,midday,140,1189.1692864420656,-45.47219956668523,1234.641486008751
DA15,IDA,1.0,midday,141,1111.1987239705759,51.89535592055619,1059.3033680500198
DA15,IDA,1.0,midday,142,1058.7124772064653,80.26782037342144,978.4446568330438
DA15,IDA,1.0,midday,143,1019.9882051965035,77.66401712828684,942.3241880682167
DA15,IDA,1.0,midday,144,1004.247915997973,35.5287632698068,968.7191527281661
DA15,IDA,1.0,midday,145,1007.8717013573014,46.02981368671178,961.8418876705896
DA15,IDA,1.0,midday,146,1027.5870581231238,47.25919504772366,980.3278630754002
DA15,IDA,1.0,midday,147,1024.074400787112,76.15106710846544,947.9233336786465
DA15,IDA,1.0,midday,148,1001.0782272886327,65.22794851078808,935.8502787778446
DA15,IDA,1.0,midday,149,979.2128826352276,102.64534242813451,876.5675402070931
DA15,IDA,1.0,midday,150,944.97871414204,71.14900811487863,873.8297060271614
DA15,IDA,1.0,midday,151,986.7647197941112,26.612955011019203,960.1517647830921
DA15,IDA,1.0,midday,152,992.6988489110878,7.311984560843041,985.3868643502448
DA15,IDA,1.0,midday,153,1011.2674563169421,10.16189350227486,1001.1055628146672
DA15,IDA,1.0,midday,154,1036.2598279561846,-2.436221801894858,1038.6960497580794
DA15,IDA,1.0,midday,155,1031.2772675496265,-21.138071827772503,1052.415339377399
DA15,IDA,1.0,midday,156,1020.1289088574003,-3.299160588548824,1023.4280694459492
DA15,IDA,1.0,midday,157,991.8096195296853,-85.96525395380141,1077.7748734834868
DA15,IDA,1.0,midday,158,989.1723306261179,-108.58454836798064,1097.7568789940985
DA15,IDA,1.0,midday,159,960.0493453940189,-103.96814802266596,1064.0174934166848
DA15,IDA,1.0,midday,160,951.0510860950117,-114.13976259923082,1065.1908486942425
DA15,IDA,1.0,midday,161,869.6043745753597,-74.11953953870864,943.7239141140683
DA15,IDA,1.0,midday,162,802.1145556982206,-82.01557747842966,884.1301331766502
DA15,IDA,1.0,midday,163,831.8714926783937,-93.843143683565,925.7146363619587
DA15,IDA,1.0,midday,164,844.4894804499754,-102.04512041350753,946.534600863483
DA15,IDA,1.0,midday,165,840.4449915964842,-141.3128467710172,981.7578383675014
DA15,IDA,1.0,midday,166,799.9998980915773,-170.91968927093689,970.9195873625142
DA15,IDA,1.0,midday,167,800.2242686374772,-167.497071960334,967.7213405978111
DA15,IDA,1.0,midday,168,803.0496387048556,-142.85430090210397,945.9039396069596
DA15,IDA,1.0,midday,169,813.0178140679992,-155.02791172583136,968.0457257938306
DA15,IDA,1.0,midday,170,867.1500143901661,-133.00344368779176,1000.1534580779579
DA15,IDA,1.0,midday,171,879.6178992588407,-251.23636322866523,1130.8542624875058
DA15,IDA,1.0,midday,172,906.982139102645,-236.44908935635567,1143.4312284590005
DA15,IDA,1.0,midday,173,962.9954032064079,-240.6293815652198,1203.6247847716277
DA15,IDA,1.0,midday,174,989.5917621224686,-248.29637048775325,1237.8881326102219
DA15,IDA,1.0,midday,175,1014.1767204752425,-219.04508672170394,1233.2218071969464
DA15,IDA,1.0,midday,176,942.1595164256349,-194.7441881604985,1136.9037045861335
DA15,IDA,1.0,midday,177,954.3361999252076,-164.11143698951955,1118.4476369147271
DA15,IDA,1.0,midday,178,975.4747772919021,-156.96393429094832,1132.4387115828504
DA15,IDA,1.0,midday,179,975.9791515158278,-130.52166876504214,1106.50082028087
DA15,IDA,1.0,midday,180,974.2984491142608,-132.49505353389446,1106.7935026481553
DA15,IDA,1.0,midday,181,984.2418991503765,-146.4444916062127,1130.6863907565892
DA15,IDA,1.0,midday,182,986.6959873202593,-141.58453308693973,1128.280520407199
DA15,IDA,1.0,midday,183,960.7624415627721,-124.73185636297596,1085.494297925748
DA15,IDA,1.0,midday,184,837.6127854084452,-147.00833464044712,984.6211200488924
DA15,IDA,1.0,midday,185,846.3109529407579,-127.09139221778598,973.4023451585439
DA15,IDA,1.0,midday,186,783.0161899411348,-141.46576516162654,924.4819551027614
DA15,IDA,1.0,midday,187,811.5021468645641,-151.90174540252906,963.4038922670932
DA15,IDA,1.0,midday,188,829.1179989274473,-170.61702754281475,999.735026470262
DA15,IDA,1.0,midday,189,865.9110097411717,-160.8687488382508,1026.7797585794226
DA15,IDA,1.0,midday,190,882.3141219834881,-213.82602578914566,1096.1401477726338
DA15,IDA,1.0,midday,191,896.5767515891927,-203.29109855647462,1099.8678501456673
DA15,IDA,1.0,midday,192,873.6706501683486,-222.3973227614018,1096.0679729297503
DA15,IDA,1.0,midday,193,886.9286122354008,-192.80154796036035,1079.730160195761
DA15,IDA,1.0,midday,194,884.9677932782837,-192.1836667995154,1077.1514600777991
DA15,IDA,1.0,midday,195,905.5263933833404,-184.6346534098098,1090.1610467931503
DA15,IDA,1.0,midday,196,896.3696038906268,-174.38539141147893,1070.7549953021057
DA15,IDA,1.0,midday,197,893.5184110224375,-202.1430402302865,1095.661451252724
DA15,IDA,1.0,midday,198,895.3042946409968,-206.85322128023103,1102.1575159212277
DA15,IDA,1.0,midday,199,910.5052010984679,-259.2800685819994,1169.7852696804673
DA15,IDA,1.0,midday,200,906.4928553802494,-294.38022598824773,1200.873081368497
DA15,IDA,2.0,critical,0,-26.06622756501925,-38.4546934613913,12.38846589637205
DA15,IDA,2.0,critical,1,41.38429620665699,-52.427597659621135,93.81189386627813
DA15,IDA,2.0,critical,2,55.23703800100875,-57.76354919643085,113.0005871974396
DA15,IDA,2.0,critical,3,56.017018481657445,-55.950074449636034,111.96709293129348
DA15,IDA,2.0,critical,4,107.00175486335566,-180.70904927374394,287.7108041370996
DA15,IDA,2.0,critical,5,112.9782894299673,-200.1086208020615,313.0869102320288
DA15,IDA,2.0,critical,6,118.56747705308894,-191.7304546144301,310.29793166751904
DA15,IDA,2.0,critical,7,118.797921933167,-192.16459968696637,310.9625216201334
DA15,IDA,2.0,critical,8,113.77926316323389,-198.49857584546086,312.27783900869474
DA15,IDA,2.0,critical,9,112.03707974843064,-209.67308915913964,321.7101689075703
DA15,IDA,2.0,critical,10,117.6088905548899,-217.3013031083488,334.9101936632387
DA15,IDA,2.0,critical,11,113.05339896046789,-228.2043884903427,341.2577874508106
DA15,IDA,2.0,critical,12,115.0990767944265,-233.37901976867747,348.478096563104
DA15,IDA,2.0,critical,13,97.78515999636522,-230.83519480526942,328.6203548016347
DA15,IDA,2.0,critical,14,99.07782307022721,-223.90155536341263,322.97937843363985
DA15,IDA,2.0,critical,15,96.2055487717234,-232.1191130114888,328.3246617832122
DA15,IDA,2.0,critical,16,103.58616984996904,-224.9150528951629,328.50122274513194
DA15,IDA,2.0,critical,17,105.54498801462178,-230.44237943402456,335.98736744864635
DA15,IDA,2.0,critical,18,97.78415868792617,-223.3830513967717,321.16721008469784
DA15,IDA,2.0,critical,19,97.50816581995964,-211.0446404504765,308.5528062704361
DA15,IDA,2.0,critical,20,100.03746203008218,-204.79199251968814,304.82945454977033
DA15,IDA,2.0,critical,21,101.62753406567357,-190.11041508906186,291.7379491547354
DA15,IDA,2.0,critical,22,98.25414426881191,-185.1132784930993,283.3674227619112
DA15,IDA,2.0,critical,23,98.65716294983648,-181.63708995509882,280.2942529049353
DA15,IDA,2.0,critical,24,99.1601494650773,-177.39505574824793,276.5552052133252
DA15,IDA,2.0,critical,25,97.13548273145562,-174.56124307866207,271.6967258101177
DA15,IDA,2.0,critical,26,93.42052401936394,-154.22236447129083,247.64288849065477
DA15,IDA,2.0,critical,27,84.50953949869185,-136.24190998435247,220.75144948304433
DA15,IDA,2.0,critical,28,88.48644582205134,-129.80669827611223,218.29314409816357
DA15,IDA,2.0,critical,29,80.44628405153425,-131.25928459162301,211.70556864315728
DA15,IDA,2.0,critical,30,77.72450991465855,-126.09279119424865,203.8173011089072
DA15,IDA,2.0,critical,31,71.60605286438314,-119.16927817799068,190.7753310423738
DA15,IDA,2.0,critical,32,68.73650967406112,-120.84204143376606,189.5785511078272
DA15,IDA,2.0,critical,33,62.03200173164961,-117.26947168480957,179.30147341645917
DA15,IDA,2.0,critical,34,55.035751094027354,-99.24133183550111,154.27708292952846
DA15,IDA,2.0,critical,35,49.63685086753453,-83.9674968848631,133.60434775239762
DA15,IDA,2.0,critical,36,57.20605409480622,-78.74606268823015,135.9521167830364
DA15,IDA,2.0,critical,37,55.525281474115445,-57.18133636314625,112.70661783726169
DA15,IDA,2.0,critical,38,55.03118318157449,-50.26798605008882,105.29916923166331
DA15,IDA,2.0,critical,39,45.33974419982606,-51.70073435973554,97.04047855956159
DA15,IDA,2.0,critical,40,45.154383845571076,-33.739194352220025,78.8935781977911
DA15,IDA,2.0,critical,41,48.505600744846646,3.6437696583045227,44.861831086542125
DA15,IDA,2.0,critical,42,46.15277701581994,15.05625211693014,31.096524898889804
DA15,IDA,2.0,critical,43,34.1170718349978,27.134256122675325,6.982815712322477
DA15,IDA,2.0,critical,44,30.797730378156267,36.62045138455811,-5.822721006401842
DA15,IDA,2.0,critical,45,25.896715909280676,34.2026794404121,-8.305963531131422
DA15,IDA,2.0,critical,46,23.99266549822939,52.02977088275104,-28.03710538452165
DA15,IDA,2.0,critical,47,6.193414536350176,63.59055367736573,-57.39713914101556
DA15,IDA,2.0,critical,48,9.841832527754905,65.54435041395033,-55.70251788619542
DA15,IDA,2.0,critical,49,9.348848243178988,93.48079114936871,-84.13194290618972
DA15,IDA,2.0,critical,50,25.503784866323574,113.93821387252007,-88.4344290061965
DA15,IDA,2.0,critical,51,30.59456083486854,154.9546669105129,-124.36010607564438
DA15,IDA,2.0,critical,52,26.083840189531543,176.85068854383826,-150.76684835430672
DA15,IDA,2.0,critical,53,26.661849654589368,172.40652039249184,-145.74467073790248
DA15,IDA,2.0,critical,54,26.207158009197837,161.36803914923524,-135.16088114003742
DA15,IDA,2.0,critical,55,8.045696617691565,174.98775015728933,-166.94205353959777
DA15,IDA,2.0,critical,56,16.72369091311115,194.00142642872265,-177.2777355156115
DA15,IDA,2.0,critical,57,0.9854615198130461,215.34763537579798,-214.36217385598493
DA15,IDA,2.0,critical,58,-8.807944174426916,208.24932507566572,-217.05726925009265
DA15,IDA,2.0,critical,59,-15.665783316602187,223.14879851318196,-238.81458182978415
DA15,IDA,2.0,critical,60,13.960965037471558,221.67733242602574,-207.71636738855418
DA15,IDA,2.0,critical,61,29.812489463366603,246.4396300578618,-216.6271405944952
DA15,IDA,2.0,critical,62,46.01549632742159,265.4586030110216,-219.44310668359998
DA15,IDA,2.0,critical,63,37.44187115139406,270.5012076968583,-233.05933654546422
DA15,IDA,2.0,critical,64,14.80295619588279,287.86134899957887,-273.05839280369605
DA15,IDA,2.0,critical,65,20.70134266014801,271.6250944403096,-250.9237517801616
DA15,IDA,2.0,critical,66,22.86382167358262,290.75754731172583,-267.8937256381432
DA15,IDA,2.0,critical,67,25.39524645835643,304.4443335779034,-279.049087119547
DA15,IDA,2.0,critical,68,33.12578620252409,322.75595850553424,-289.63017230301017
DA15,IDA,2.0,critical,69,31.6413913831312,333.07918098674804,-301.43778960361686
DA15,IDA,2.0,critical,70,56.95511065581496,360.15265298335913,-303.19754232754417
DA15,IDA,2.0,critical,71,116.07133700927395,386.250437713043,-270.1791007037691
DA15,IDA,2.0,critical,72,124.01608046722527,372.5430597935873,-248.52697932636204
DA15,IDA,2.0,critical,73,119.89041296546193,388.64671254320467,-268.75629957774277
DA15,IDA,2.0,critical,74,120.0064366725959,408.5995936953729,-288.593157022777
DA15,IDA,2.0,critical,75,111.19471027620921,430.55608435795136,-319.36137408174216
DA15,IDA,2.0,critical,76,105.64193426129721,499.8322417014239,-394.19030744012673
DA15,IDA,2.0,critical,77,103.5326487561969,530.7674691311889,-427.234820374992
DA15,IDA,2.0,critical,78,103.37788135833357,574.3439294365041,-470.96604807817056
DA15,IDA,2.0,critical,79,112.41440323361655,621.464125501706,-509.04972226808945
DA15,IDA,2.0,critical,80,111.45108232469275,658.3745786507873,-546.9234963260946
DA15,IDA,2.0,critical,81,115.17255028896118,682.5815909813065,-567.4090406923453
DA15,IDA,2.0,critical,82,84.32943648020253,706.4958333904247,-622.1663969102221
DA15,IDA,2.0,critical,83,61.208938511116834,744.8789671543208,-683.670028643204
DA15,IDA,2.0,critical,84,53.64051868864466,769.9680140392793,-716.3274953506346
DA15,IDA,2.0,critical,85,30.451481250759667,800.4794524305173,-770.0279711797576
DA15,IDA,2.0,critical,86,88.74367674791627,809.2498717808866,-720.5061950329703
DA15,IDA,2.0,critical,87,103.80941158577146,801.2154549115845,-697.406043325813
DA15,IDA,2.0,critical,88,118.45713508942772,822.5254558953245,-704.0683208058967
DA15,IDA,2.0,critical,89,145.90725113698838,852.0907403448862,-706.1834892078978
DA15,IDA,2.0,critical,90,202.01653174045873,835.0863076419555,-633.0697759014968
DA15,IDA,2.0,critical,91,194.96920290239623,890.0710559758602,-695.101853073464
DA15,IDA,2.0,critical,92,237.84959266468013,899.553309203283,-661.7037165386029
DA15,IDA,2.0,critical,93,259.92458208242715,895.5190310343198,-635.5944489518927
DA15,IDA,2.0,critical,94,292.9638838095577,892.679038587327,-599.7151547777694
DA15,IDA,2.0,critical,95,318.2795710240067,885.9590899839782,-567.6795189599715
DA15,IDA,2.0,critical,96,381.24367787074794,903.8025127027495,-522.5588348320016
DA15,IDA,2.0,critical,97,393.995168034996,931.2670519490077,-537.2718839140117
DA15,IDA,2.0,critical,98,401.2558490699141,936.2237124902633,-534.9678634203492
DA15,IDA,2.0,critical,99,328.0912205264848,935.2760122350452,-607.1847917085604
DA15,IDA,2.0,critical,100,220.50738312289985,901.9763409954728,-681.4689578725729
DA15,IDA,2.0,critical,101,184.0781754174196,906.9936572581212,-722.9154818407015
DA15,IDA,2.0,critical,102,132.2894545088307,878.0173514191644,-745.7278969103337
DA15,IDA,2.0,critical,103,88.21005289446975,806.6949696389158,-718.4849167444461
DA15,IDA,2.0,critical,104,88.41681156197157,795.5370414312941,-707.1202298693225
DA15,IDA,2.0,critical,105,27.159091225297242,822.8321742816855,-795.6730830563882
DA15,IDA,2.0,critical,106,38.80380297061804,888.1335682090557,-849.3297652384377
DA15,IDA,2.0,critical,107,37.13075275209502,941.0104269061595,-903.8796741540646
DA15,IDA,2.0,critical,108,20.57357682657682,933.4968937488358,-912.9233169222589
DA15,IDA,2.0,critical,109,-1.883105548174467,1030.8262349671184,-1032.7093405152928
DA15,IDA,2.0,critical,110,-16.226605818777035,1044.7196029137644,-1060.9462087325414
DA15,IDA,2.0,critical,111,-95.30456140437062,1030.5960295727596,-1125.9005909771302
DA15,IDA,2.0,critical,112,-87.30849633084183,1046.8089004557992,-1134.117396786641
DA15,IDA,2.0,critical,113,-94.379420906887,1091.096842094926,-1185.4762630018129
DA15,IDA,2.0,critical,114,-92.0408523502567,1092.1448291538181,-1184.1856815040749
DA15,IDA,2.0,critical,115,-122.48861715825407,1077.8423326395282,-1200.3309497977823
DA15,IDA,2.0,critical,116,-137.33473905580132,1018.7493278302294,-1156.0840668860308
DA15,IDA,2.0,critical,117,-143.8699749239742,983.9334520378347,-1127.803426961809
DA15,IDA,2.0,critical,118,-150.4864356556579,978.1107317795517,-1128.5971674352095
DA15,IDA,2.0,critical,119,-218.5752567291447,1022.9966018993291,-1241.5718586284738
DA15,IDA,2.0,critical,120,-201.1029963346876,1032.5632760598585,-1233.666272394546
DA15,IDA,2.0,critical,121,-152.37190628008753,1087.7799384532243,-1240.151844733312
DA15,IDA,2.0,critical,122,-128.1325530898105,1130.5987734340954,-1258.7313265239059
DA15,IDA,2.0,critical,123,-151.84759330967785,1154.6061064324692,-1306.4536997421471
DA15,IDA,2.0,critical,124,-148.9442375522589,1241.9307944531356,-1390.8750320053946
DA15,IDA,2.0,critical,125,-170.41219965536658,1244.0019389875745,-1414.414138642941
DA15,IDA,2.0,critical,126,-182.93993834854044,1302.9123460592352,-1485.8522844077756
DA15,IDA,2.0,critical,127,-186.82981376082748,1337.4653576773337,-1524.295171438161
DA15,IDA,2.0,critical,128,-175.69992324345282,1387.1666538401143,-1562.866577083567
DA15,IDA,2.0,critical,129,-250.5114288362252,1404.0754353079597,-1654.5868641441848
DA15,IDA,2.0,critical,130,-218.4069805315481,1413.1402268663749,-1631.5472073979229
DA15,IDA,2.0,critical,131,-202.82064838978766,1409.039126039782,-1611.8597744295698
DA15,IDA,2.0,critical,132,-184.49722180014425,1392.8717040341648,-1577.368925834309
DA15,IDA,2.0,critical,133,-186.1927181764633,1428.8476980125254,-1615.0404161889887
DA15,IDA,2.0,critical,134,-167.83882352209292,1414.6597512131395,-1582.4985747352325
DA15,IDA,2.0,critical,135,-150.10537591350285,1405.982544058763,-1556.087919972266
DA15,IDA,2.0,critical,136,-119.63094646285408,1352.5944860561415,-1472.2254325189956
DA15,IDA,2.0,critical,137,-115.11991647688471,1368.03067371863,-1483.1505901955147
DA15,IDA,2.0,critical,138,-127.5724018000157,1348.6503770105135,-1476.2227788105292
DA15,IDA,2.0,critical,139,-179.7772891122322,1341.7173631078263,-1521.4946522200585
DA15,IDA,2.0,critical,140,-184.86503681978007,1344.320633594036,-1529.185670413816
DA15,IDA,2.0,critical,141,-199.30156785912453,1366.1315622785523,-1565.433130137677
DA15,IDA,2.0,critical,142,-229.94499113397532,1338.6995775193905,-1568.6445686533657
DA15,IDA,2.0,critical,143,-247.8411098863416,1319.1076970555748,-1566.9488069419165
DA15,IDA,2.0,critical,144,-250.2733866331053,1284.4200833688947,-1534.693470002
DA15,IDA,2.0,critical,145,-288.64569024347156,1267.2812552591577,-1555.9269455026292
DA15,IDA,2.0,critical,146,-284.27547772693003,1238.758264931341,-1523.033742658271
DA15,IDA,2.0,critical,147,-265.4632834951035,1251.5607043556424,-1517.023987850746
DA15,IDA,2.0,critical,148,-277.4358138974447,1232.6907287129206,-1510.1265426103653
DA15,IDA,2.0,critical,149,-293.58743749595305,1234.3976997892973,-1527.9851372852504
DA15,IDA,2.0,critical,150,-252.46565947529635,1184.6378040628006,-1437.103463538097
DA15,IDA,2.0,critical,151,-179.04995386179186,1152.8742847839028,-1331.9242386456947
DA15,IDA,2.0,critical,152,-153.12352246035317,1140.1925211168725,-1293.3160435772256
DA15,IDA,2.0,critical,153,-160.3902292809058,1120.2898054771586,-1280.6800347580643
DA15,IDA,2.0,critical,154,-160.28006383947763,1093.0969085691347,-1253.3769724086123
DA15,IDA,2.0,critical,155,-109.00680962918754,1078.9048389334623,-1187.9116485626498
DA15,IDA,2.0,critical,156,-103.82573127450635,1076.4837079766826,-1180.309439251189
DA15,IDA,2.0,critical,157,-123.65829151212124,1021.1016571170491,-1144.7599486291704
DA15,IDA,2.0,critical,158,-142.61579179785403,996.8784581041901,-1139.4942499020442
DA15,IDA,2.0,critical,159,-145.86912613348807,1013.8028990029514,-1159.6720251364395
DA15,IDA,2.0,critical,160,-82.47805506411014,948.6747062274892,-1031.1527612915993
DA15,IDA,2.0,critical,161,-148.63735908039249,940.9120502168826,-1089.5494092972751
DA15,IDA,2.0,critical,162,-152.9169771710399,919.5153173158055,-1072.4322944868454
DA15,IDA,2.0,critical,163,-146.79680329196339,920.7185797717339,-1067.5153830636973
DA15,IDA,2.0,critical,164,-148.14427059410752,921.2993624693991,-1069.4436330635067
DA15,IDA,2.0,critical,165,-143.12744153485977,935.1181240224041,-1078.245565557264
DA15,IDA,2.0,critical,166,-152.12939332060486,925.5620067958897,-1077.6914001164946
DA15,IDA,2.0,critical,167,-171.47725376052915,914.3501877145754,-1085.8274414751045
DA15,IDA,2.0,critical,168,-173.91784759738115,927.0684784997881,-1100.9863260971692
DA15,IDA,2.0,critical,169,-173.57313658954573,912.89999532896,-1086.4731319185057
DA15,IDA,2.0,critical,170,-130.00712447596402,906.7069036477678,-1036.7140281237319
DA15,IDA,2.0,critical,171,-124.54598534943939,837.8935337123539,-962.4395190617934
DA15,IDA,2.0,critical,172,-79.8477506281038,850.063562617311,-929.9113132454148
DA15,IDA,2.0,critical,173,-33.168764449735036,852.1485632713564,-885.3173277210914
DA15,IDA,2.0,critical,174,-18.536682673887604,865.3359633369953,-883.8726460108829
DA15,IDA,2.0,critical,175,0.42883907767261464,880.0663182924521,-879.6374792147795
DA15,IDA,2.0,critical,176,8.423533393214075,866.8397867083305,-858.4162533151165
DA15,IDA,2.0,critical,177,32.498680719478514,869.3106270367254,-836.8119463172468
DA15,IDA,2.0,critical,178,45.65597632968718,867.7827151012896,-822.1267387716024
DA15,IDA,2.0,critical,179,38.14327270367372,872.8273381391355,-834.6840654354618
DA15,IDA,2.0,critical,180,48.203492746418895,873.5457794838902,-825.3422867374713
DA15,IDA,2.0,critical,181,64.10882216412031,869.700603083639,-805.5917809195187
DA15,IDA,2.0,critical,182,64.78869110577365,834.6561930234776,-769.867501917704
DA15,IDA,2.0,critical,183,52.409853947159924,848.698560890508,-796.2887069433481
DA15,IDA,2.0,critical,184,30.93447088526667,838.9233385454193,-807.9888676601526
DA15,IDA,2.0,critical,185,32.41644858248045,843.3811027746042,-810.9646541921237
DA15,IDA,2.0,critical,186,38.420199310211274,826.9431691796019,-788.5229698693906
DA15,IDA,2.0,critical,187,62.55318416988224,837.6937903608164,-775.1406061909341
DA15,IDA,2.0,critical,188,62.26805930419418,818.1010008698807,-755.8329415656866
DA15,IDA,2.0,critical,189,82.28788495117098,807.2048575391062,-724.9169725879352
DA15,IDA,2.0,critical,190,88.24575232151918,765.5520445709242,-677.306292249405
DA15,IDA,2.0,critical,191,95.70190205763838,764.935112960992,-669.2332109033537
DA15,IDA,2.0,critical,192,74.53519307048555,752.4443345479696,-677.909141477484
DA15,IDA,2.0,critical,193,70.83070523679035,771.7256892257283,-700.894983988938
DA15,IDA,2.0,critical,194,82.08516212766345,776.2450523600198,-694.1598902323564
DA15,IDA,2.0,critical,195,95.6717076112716,789.3890759026432,-693.7173682913716
DA15,IDA,2.0,critical,196,81.27937807555011,787.7268655679729,-706.4474874924229
DA15,IDA,2.0,critical,197,90.60062379108805,758.8705443987157,-668.2699206076276
DA15,IDA,2.0,critical,198,87.87382376078952,758.6707514820682,-670.7969277212787
DA15,IDA,2.0,critical,199,86.15415898267524,723.2677044996327,-637.1135455169575
DA15,IDA,2.0,critical,200,69.93141757687296,722.9769247403615,-653.0455071634885
DA15,IDA,2.0,flat,0,-44.152981613602485,57.376308245400175,-101.52928985900266
DA15,IDA,2.0,flat,1,-12.842894985870833,20.962061793237677,-33.80495677910851
DA15,IDA,2.0,flat,2,-8.338271669463786,8.746402177539823,-17.084673847003607
DA15,IDA,2.0,flat,3,-6.452589240849406,14.462358873048283,-20.914948113897687
DA15,IDA,2.0,flat,4,-7.66979041293334,-18.04100457626548,10.371214163332139
DA15,IDA,2.0,flat,5,1.7875530919173535,-12.900658506992631,14.688211598909984
DA15,IDA,2.0,flat,6,0.5014001887226968,-3.5551753216055064,4.056575510328203
DA15,IDA,2.0,flat,7,7.01328074786011,-10.223776931915335,17.237057679775447
DA15,IDA,2.0,flat,8,16.17111485132977,-18.96611024785793,35.1372250991877
DA15,IDA,2.0,flat,9,16.834899638697365,-28.862582728317477,45.69748236701484
DA15,IDA,2.0,flat,10,30.050387645509396,-40.544144692156266,70.59453233766567
DA15,IDA,2.0,flat,11,30.375794017116352,-47.2241807726317,77.59997478974805
DA15,IDA,2.0,flat,12,34.474665309890426,-50.815683891531975,85.2903492014224
DA15,IDA,2.0,flat,13,39.224482021707956,-43.43675934944728,82.66124137115523
DA15,IDA,2.0,flat,14,33.120738683661116,-44.54835449081914,77.66909317448025
DA15,IDA,2.0,flat,15,34.72541013259119,-66.14736188762633,100.87277202021752
DA15,IDA,2.0,flat,16,62.47914998702801,-47.492954246623135,109.97210423365115
DA15,IDA,2.0,flat,17,51.29663187319638,-44.01880805621311,95.3154399294095
DA15,IDA,2.0,flat,18,75.0654835635883,-35.31188563307095,110.37736919665926
DA15,IDA,2.0,flat,19,70.53744162234959,-29.874966684825583,100.41240830717517
DA15,IDA,2.0,flat,20,52.80710755857623,-14.219569946828575,67.0266775054048
DA15,IDA,2.0,flat,21,51.16426756389147,4.506565662057636,46.65770190183383
DA15,IDA,2.0,flat,22,40.22886986889442,10.38532823408834,29.84354163480608
